WEEK;DATE;ORDER_ID;PROD_NBR;CUST_NBR;t1;t2;QUANTITY;DRIVER_NBR;TRUCK_NBR
45;2020-11-03;931867;3514RP;104752;168,37666666666664;168,37666666666664;19,0;2;2
45;2020-11-03;931880;3020RP;104831;819,4333333333334;860,595;206,5;22;22
45;2020-11-03;931919;3520P;100373;95,295;95,295;21,0;3;3
45;2020-11-03;931931;3210RPBR;103970;204,44333333333333;204,44333333333333;18,5;2;2
45;2020-11-03;931960;2510RP;100981;256,1333333333333;262,4216666666666;45,0;6;6
45;2020-11-03;931960;3214RP;100981;47,776666666666664;47,776666666666664;8,0;1;1
45;2020-11-03;932075;3220RP;104841;31,765;31,765;6,0;1;1
45;2020-11-03;932107;3214RPBR;102750;82,73333333333333;82,73333333333333;3,0;1;1
45;2020-11-03;932120;3520RP;104097;82,19666666666667;82,19666666666667;10,0;2;2
45;2020-11-03;932126;2010RP;103564;358,075;358,075;43,5;5;5
45;2020-11-03;932134;3020P;104054;83,75333333333334;83,75333333333334;13,0;2;2
45;2020-11-03;932134;3020RP;104054;125,63000000000002;125,63000000000002;17,5;3;3
45;2020-11-03;932423;0120RB;104643;58,245;58,245;4,0;1;1
45;2020-11-03;932487;3520RC1;102183;60,07;60,07;2,0;1;1
45;2020-11-03;932524;2514RPBR;102887;165,46666666666667;165,46666666666667;18,0;2;2
45;2020-11-03;932557;2520RP;102625;130,32333333333332;130,32333333333332;13,0;2;2
45;2020-11-03;932582;4520P;104842;28,845000000000002;28,845000000000002;8,0;1;1
45;2020-11-03;932628;2520P;102164;488,03333333333336;488,03333333333336;27,0;4;4
45;2020-11-03;932637;4514P;104830;42,21;42,21;7,0;1;1
45;2020-11-03;932639;3220RVM;103762;371,7;371,7;126,0;15;15
45;2020-11-03;932691;3514RPC1;000785;40,1;40,1;3,0;1;1
45;2020-11-03;932788;REM4D-M;104686;12,33;12,33;3,0;1;1
45;2020-11-03;932896;2010RCHQ;102183;76,78333333333333;76,78333333333333;2,5;1;1
45;2020-11-03;932923;3214RPBR;104557;107,47;107,47;7,5;1;1
45;2020-11-03;932942;2020;102750;82,73333333333333;82,73333333333333;1,0;1;1
45;2020-11-03;933003;3514RPC1;000785;36,43833333333334;36,43833333333334;2,0;1;1
45;2020-11-03;933019;3220RVM;000785;37,01833333333333;37,01833333333333;1,0;1;1
45;2020-11-03;933052;2514RP;104284;107,47;107,47;6,5;1;1
45;2020-11-03;933167;2520P;104404;114,24833333333332;114,24833333333332;4,5;1;1
45;2020-11-03;933220;2514RPBR;002082;31,435;31,435;2,0;1;1
45;2020-11-03;933226;3520RVM;103820;158,14;158,14;24,0;4;4
45;2020-11-03;933288;0120RB;104686;38,75833333333333;38,75833333333333;7,0;1;1
45;2020-11-03;933319;3520R;103723;94,53999999999999;94,53999999999999;16,0;2;2
45;2020-11-03;933371;2514RP;101727;107,47;107,47;7,5;1;1
45;2020-11-03;933389;0120RB;000785;122,00833333333334;122,00833333333334;3,0;1;1
45;2020-11-03;933394;3220RP;102603;87,26833333333335;87,26833333333335;2,5;1;1
45;2020-11-03;933458;2520P;036960;46,486666666666665;46,486666666666665;2,5;1;1
45;2020-11-03;933485;3520RP;103338;65,07666666666667;65,07666666666667;16,0;2;2
45;2020-11-03;933509;MTQ5;001620;46,57;46,57;3,0;1;1
45;2020-11-03;933537;3514RP;103338;32,538333333333334;32,538333333333334;8,0;1;1
45;2020-11-04;925155;REM3SECANT;104706;547,5166666666667;547,5166666666667;84,5;13;13
45;2020-11-04;925355;REM3SECANT;104706;252,7;252,7;39,5;6;6
45;2020-11-04;925933;3220R;000858;290,7416666666667;287,5;39,0;5;5
45;2020-11-04;926039;2520RP;101989;191,55;191,55;72,0;9;9
45;2020-11-04;927560;REM2B-M;104686;342,74499999999995;342,74499999999995;17,5;3;3
45;2020-11-04;927566;REM2B-M;104686;342,74499999999995;342,74499999999995;18,0;3;3
45;2020-11-04;927668;REM3SECANT;104706;252,7;252,7;42,0;6;6
45;2020-11-04;928690;3510RPRJ;001234;110,15;110,15;17,5;3;3
45;2020-11-04;928891;2514RPBR;102309;184,86666666666667;184,86666666666667;13,0;2;2
45;2020-11-04;928975;3514R;103338;46,76;46,76;5,0;1;1
45;2020-11-04;928997;2520P;101951;110,35333333333332;110,35333333333332;28,5;4;4
45;2020-11-04;929006;2010RCHQ;104835;124,34166666666667;124,34166666666667;7,0;1;1
45;2020-11-04;929090;3014RP;102946;14,688333333333333;14,688333333333333;2,0;1;1
45;2020-11-04;929310;2520RP;104054;383,8999999999999;383,8999999999999;78,0;10;10
45;2020-11-04;929310;3520RPC1;104054;205,61666666666665;203,54666666666662;51,0;6;6
45;2020-11-04;929334;3020P;104815;729,4099999999999;729,4099999999999;196,0;19;19
45;2020-11-04;929388;2520RP;100060;94,26666666666667;94,26666666666667;16,0;2;2
45;2020-11-04;929388;3520RPC1;100060;377,06666666666666;377,06666666666666;57,0;8;8
45;2020-11-04;929463;2010RCHQ;003390;116,24999999999997;116,24999999999997;24,5;4;4
45;2020-11-04;929463;3520RPC1;003390;40,18166666666666;40,18166666666666;2,5;1;1
45;2020-11-04;929675;MTQ15;100009;160,23;160,23;15,5;3;3
45;2020-11-04;929949;3520RPC1;104778;231,6183333333333;231,6183333333333;57,5;5;5
45;2020-11-04;929950;3220P;003265;106,63499999999999;106,63499999999999;24,0;3;3
45;2020-11-04;930153;3520RPC1;102625;352,65;352,65;72,0;9;9
45;2020-11-04;930156;3510RPC1;101024;193,93333333333334;193,93333333333334;34,5;5;5
45;2020-11-04;930180;3020P;104401;150,32666666666668;150,32666666666668;32,0;4;4
45;2020-11-04;930224;3520R;001460;195,95;195,95;24,0;3;3
45;2020-11-04;930382;3014R;101553;10,506666666666666;10,506666666666666;6,5;1;1
45;2020-11-04;930528;2010P2X;104649;543,0999999999999;543,0999999999999;82,0;10;10
45;2020-11-04;930532;2010P2X;104649;271,54999999999995;271,54999999999995;35,0;5;5
45;2020-11-04;930543;0120RB;003390;46,245;46,245;6,0;1;1
45;2020-11-04;930546;3014RP;104820;512,9833333333333;512,9833333333333;110,0;14;14
45;2020-11-04;930546;3214RP;104820;36,641666666666666;36,641666666666666;3,0;1;1
45;2020-11-04;930570;4005PMOR;003483;11,915000000000001;11,915000000000001;1,0;1;1
45;2020-11-04;930570;4514P;003483;47,660000000000004;47,660000000000004;26,0;4;4
45;2020-11-04;930570;4514PD;003483;142,98000000000002;142,98000000000002;90,0;12;12
45;2020-11-04;930570;4514RPD;003483;23,830000000000002;23,830000000000002;10,0;2;2
45;2020-11-04;930570;6014P;003483;47,660000000000004;47,660000000000004;18,0;4;4
45;2020-11-04;930574;3020T5C;104764;106,05500000000002;106,05500000000002;27,0;3;3
45;2020-11-04;930629;REM2C-M1;104686;1448,535;1448,535;72,0;11;11
45;2020-11-04;930645;3220RVM;103062;6,694999999999999;6,694999999999999;6,0;1;1
45;2020-11-04;930645;3520RPC1;103062;13,389999999999999;13,389999999999999;10,5;2;2
45;2020-11-04;930736;0120RB;103062;85,02333333333333;85,02333333333333;20,0;2;2
45;2020-11-04;930770;3514RPC1;000241;129,53333333333333;129,53333333333333;32,0;4;4
45;2020-11-04;930777;3010UF2;103631;124,34166666666667;124,34166666666667;4,0;1;1
45;2020-11-04;930785;REM2B-M;104686;546,98;546,98;94,0;14;14
45;2020-11-04;930799;3020RP;104054;394,31;384,0083333333333;96,0;12;12
45;2020-11-04;930866;3520RPC1;103751;102,16666666666667;102,16666666666667;6,0;1;1
45;2020-11-04;930907;2520P;000241;407,11499999999995;407,11499999999995;47,0;6;6
45;2020-11-04;930948;3514RPC1;000164;101,44166666666666;101,44166666666666;54,0;7;7
45;2020-11-04;931066;3220RVM;003390;12,33;12,33;8,0;1;1
45;2020-11-04;931490;2020RP;102959;102,22166666666666;102,22166666666666;7,0;1;1
45;2020-11-04;931501;3520R;103867;531,0600000000001;531,0600000000001;131,0;12;12
45;2020-11-04;931507;2514RPBR;104908;366,02500000000003;366,02500000000003;23,0;3;3
45;2020-11-04;931515;REM3A-M;104686;101,54666666666665;101,54666666666665;119,0;17;17
45;2020-11-04;931568;2010R;000785;32,08166666666666;32,08166666666666;6,0;1;1
45;2020-11-04;931637;3220RVM;104840;31,435;31,435;7,0;1;1
45;2020-11-04;931722;3020RP;104362;59,17833333333333;59,17833333333333;7,5;1;1
45;2020-11-04;931729;2010RCHQ;023155;124,125;124,125;5,0;1;1
45;2020-11-04;931737;3520RPC1;102893;186,51999999999998;186,51999999999998;10,5;3;3
45;2020-11-04;931882;3020P;104831;249,84833333333336;249,84833333333336;41,0;5;5
45;2020-11-04;931902;2020RP;104284;349,0733333333334;349,0733333333334;39,0;4;4
45;2020-11-04;931967;2505PMOR;102625;43,394999999999996;43,394999999999996;1,0;1;1
45;2020-11-04;931967;2514P;102625;607,53;607,53;146,0;14;14
45;2020-11-04;932040;3220R;002891;183,54999999999998;183,54999999999998;18,5;3;3
45;2020-11-04;932073;2520P;003483;234,59;150,02666666666667;36,0;4;4
45;2020-11-04;932073;2520RP;003483;300,05333333333334;300,05333333333334;68,0;8;8
45;2020-11-04;932074;3214RPBR;COD;50,69666666666667;50,69666666666667;3,0;1;1
45;2020-11-04;932079;3514RPBR;104841;217,04;217,04;31,0;4;4
45;2020-11-04;932106;3020P;101523;95,9;95,9;15,5;2;2
45;2020-11-04;932122;2010R;001460;42,626666666666665;42,626666666666665;8,0;1;1
45;2020-11-04;932172;2520P;100878;42,98166666666666;42,98166666666666;4,0;1;1
45;2020-11-04;932172;3020P;100878;601,7433333333332;601,7433333333332;128,0;14;14
45;2020-11-04;932172;3520P;100878;171,92666666666665;171,92666666666665;32,0;4;4
45;2020-11-04;932352;MTQ4;103723;21,66166666666667;21,66166666666667;3,5;1;1
45;2020-11-04;932406;2514P;101012;328,385;328,385;26,0;3;3
45;2020-11-04;932418;3020RP;104686;306,5;306,5;21,0;3;3
45;2020-11-04;932419;3520RPC1;104686;408,6666666666667;408,6666666666667;31,5;4;4
45;2020-11-04;932420;3020P;102456;134,25666666666666;134,25666666666666;15,0;2;2
45;2020-11-04;932467;2520P;003056;100,36999999999999;100,36999999999999;14,5;2;2
45;2020-11-04;932484;MTQ4;104686;59,61333333333334;59,61333333333334;16,0;2;2
45;2020-11-04;932503;3005PMOR;104686;44,641666666666666;44,641666666666666;1,0;1;1
45;2020-11-04;932503;3010RP;104686;446,41666666666663;446,41666666666663;80,0;10;10
45;2020-11-04;932520;2520P;100720;314,56499999999994;314,56499999999994;28,0;3;3
45;2020-11-04;932554;2520P;100878;170,34;170,34;100,0;9;9
45;2020-11-04;932554;3520RPC1;100878;18,926666666666666;18,926666666666666;8,0;1;1
45;2020-11-04;932569;2520P;100373;317,65;317,65;78,0;10;10
45;2020-11-04;932569;3520P;100373;222,35500000000002;222,35500000000002;53,5;7;7
45;2020-11-04;932583;4520P;104842;374,985;374,985;119,5;13;13
45;2020-11-04;932588;3214RPBR;102878;174,5366666666667;174,5366666666667;9,5;2;2
45;2020-11-04;932635;5014P;104830;34,276666666666664;34,276666666666664;14,0;2;2
45;2020-11-04;932644;3220RVM;103762;288,41666666666663;288,41666666666663;86,0;10;10
45;2020-11-04;932644;3520RPC1;103762;28,841666666666665;28,841666666666665;6,0;1;1
45;2020-11-04;932729;3514RPC1;000785;32,705;32,705;3,5;1;1
45;2020-11-04;932844;3210RPBR;104927;182,64000000000001;182,64000000000001;21,0;3;3
45;2020-11-04;932853;2020RP;103861;611,7416666666667;611,7416666666667;43,0;5;5
45;2020-11-04;932854;2020P;103861;51,45666666666667;51,45666666666667;8,0;1;1
45;2020-11-04;932866;3214RP;104442;43,94333333333334;43,94333333333334;6,0;1;1
45;2020-11-04;932897;2010RCHQ;102183;76,78333333333333;76,78333333333333;1,5;1;1
45;2020-11-04;932910;2510RP;100510;113,35666666666665;113,35666666666665;6,0;1;1
45;2020-11-04;932929;3214RPBR;104557;184,86666666666667;184,86666666666667;15,0;2;2
45;2020-11-04;932949;3214RPBR;104470;47,12166666666667;47,12166666666667;6,0;1;1
45;2020-11-04;932951;3020RP;104053;9,938333333333333;9,938333333333333;7,5;1;1
45;2020-11-04;932959;2514RP;104123;71,615;71,615;5,5;1;1
45;2020-11-04;932972;2010TREVI;104153;107,47;107,47;7,5;1;1
45;2020-11-04;933066;2520RP;100211;196,28333333333336;196,28333333333336;27,0;3;3
45;2020-11-04;933074;2520P;002518;160,8;160,8;16,5;2;2
45;2020-11-04;933163;2010RCHQ;102219;69,54833333333333;69,54833333333333;7,5;1;1
45;2020-11-04;933172;3214RPBR;104604;63,81666666666667;63,81666666666667;4,0;1;1
45;2020-11-04;933198;2520RP;104404;228,49666666666664;228,49666666666664;11,5;2;2
45;2020-11-04;933234;2520P;104618;80,4;80,4;12,0;1;1
45;2020-11-04;933286;2010R;102167;57,5;57,5;5,0;1;1
45;2020-11-04;933297;2010RP;102625;149,47833333333332;149,47833333333332;24,0;3;3
45;2020-11-04;933322;3520R;103723;94,53999999999999;94,53999999999999;16,0;2;2
45;2020-11-04;933327;2520P;102752;170,95333333333335;170,95333333333335;20,0;2;2
45;2020-11-04;933331;2010R;081916;129,42166666666665;129,42166666666665;2,0;1;1
45;2020-11-04;933367;3020RP;003428;172,83333333333334;172,83333333333334;11,5;2;2
45;2020-11-04;933446;2510P;104683;57,5;57,5;2,5;1;1
45;2020-11-04;933475;2510RPBR;103726;109,29333333333334;109,29333333333334;11,0;1;1
45;2020-11-04;933475;3210RPBR;103726;109,29333333333334;109,29333333333334;7,0;1;1
45;2020-11-04;933500;3520RPC1;103762;29,886666666666663;29,886666666666663;8,0;1;1
45;2020-11-04;933524;3214RPBR;104557;107,47;107,47;4,0;1;1
45;2020-11-04;933587;0120RB;104741;143,0716666666667;143,0716666666667;28,0;4;4
45;2020-11-04;933622;3510RPC1;104590;21,175;21,175;40,0;5;5
45;2020-11-04;933687;2520RP;102625;12,396666666666667;12,396666666666667;2,0;1;1
45;2020-11-04;933703;3520RVM;103820;31,435;31,435;5,5;1;1
45;2020-11-04;933749;3520RVM;103762;18,868333333333332;18,868333333333332;5,0;1;1
45;2020-11-04;933825;3220RVM;103762;43,15833333333333;43,15833333333333;4,0;1;1
45;2020-11-04;933840;0120RB;000785;111,81;111,81;14,0;2;2
45;2020-11-04;933840;2010R;000785;36,958333333333336;36,958333333333336;2,0;1;1
45;2020-11-04;933855;3220R;103060;33,505;33,505;1,0;1;1
45;2020-11-05;922542;3520RPC1;070149;483,395;483,395;84,0;11;11
45;2020-11-05;924624;3005PMOR;104269;39,47;39,47;1,5;1;1
45;2020-11-05;924624;3020P;104269;394,7;394,7;76,0;10;10
45;2020-11-05;924624;3020RP;104269;118,41;118,41;19,0;3;3
45;2020-11-05;925160;REM3SECANT;104706;252,7;252,7;39,0;6;6
45;2020-11-05;925356;REM3SECANT;104706;252,7;252,7;39,5;6;6
45;2020-11-05;926946;3020P;104054;963,1633333333334;963,1633333333334;226,0;23;23
45;2020-11-05;927565;REM2B-M;104686;342,74499999999995;342,74499999999995;18,0;3;3
45;2020-11-05;927574;REM4D-M;104686;125,28;125,28;8,0;2;2
45;2020-11-05;927669;REM3SECANT;104706;252,7;252,7;42,0;6;6
45;2020-11-05;927724;4514P;003350;347,7866666666667;347,7866666666667;56,0;8;8
45;2020-11-05;927803;3520RBOR;000858;242,96666666666667;242,96666666666667;24,0;4;4
45;2020-11-05;928048;3220R;100131;77,12833333333333;77,12833333333333;6,5;1;1
45;2020-11-05;928731;3020P;104484;311,52;311,52;349,0;44;44
45;2020-11-05;928902;3214RPBR;102309;92,43333333333334;92,43333333333334;7,0;1;1
45;2020-11-05;929007;2010RCHQ;104835;56,03;56,03;7,0;1;1
45;2020-11-05;929464;2010RCHQ;003390;92,175;92,175;37,5;5;5
45;2020-11-05;929639;3020RP;000164;295,89166666666665;295,89166666666665;37,0;5;5
45;2020-11-05;929855;REM4D-M;104686;9,986666666666668;9,986666666666668;7,0;1;1
45;2020-11-05;929951;3520RPC1;104778;446,19999999999993;446,19999999999993;279,5;24;24
45;2020-11-05;930048;3020P;103772;555,99;555,99;202,0;18;18
45;2020-11-05;930048;3505PMOR;103772;30,888333333333335;30,888333333333335;1,0;1;1
45;2020-11-05;930048;3520RPC1;103772;123,55333333333334;123,55333333333334;34,0;4;4
45;2020-11-05;930048;4510P;103772;30,888333333333335;30,888333333333335;7,0;1;1
45;2020-11-05;930048;4520P;103772;30,888333333333335;30,888333333333335;2,0;1;1
45;2020-11-05;930130;3020P;002195;945,2616666666668;945,2616666666668;187,0;23;23
45;2020-11-05;930165;REM4D-M;104686;127,72000000000001;127,72000000000001;9,0;3;3
45;2020-11-05;930181;3020P;104401;187,86;187,86;48,0;6;6
45;2020-11-05;930195;REM6A;104686;29,960000000000004;29,960000000000004;20,0;3;3
45;2020-11-05;930299;3020RP;104686;263,7633333333333;263,7633333333333;64,0;8;8
45;2020-11-05;930492;3510RPC1;103949;23,566666666666666;23,566666666666666;13,0;2;2
45;2020-11-05;930534;2010P2X;104649;488,78999999999996;488,78999999999996;75,0;9;9
45;2020-11-05;930537;2010P2X;104649;310,75333333333333;310,75333333333333;39,0;5;5
45;2020-11-05;930580;4005PMOR;003483;11,915000000000001;11,915000000000001;1,0;1;1
45;2020-11-05;930580;4514P;003483;71,49000000000001;71,49000000000001;43,0;6;6
45;2020-11-05;930586;3505PMOR;103338;32,538333333333334;32,538333333333334;1,0;1;1
45;2020-11-05;930586;3514RP;103338;260,3066666666667;260,3066666666667;64,0;8;8
45;2020-11-05;930631;REM2C-M1;104686;118,615;118,615;4,0;1;1
45;2020-11-05;930638;3514RPBR;101247;44,236666666666665;44,236666666666665;13,0;2;2
45;2020-11-05;930750;3014P;104815;76,77999999999999;76,77999999999999;16,0;2;2
45;2020-11-05;931067;3220RVM;003390;133,925;133,925;24,0;3;3
45;2020-11-05;931120;2010R;000785;40,1;40,1;8,0;1;1
45;2020-11-05;931235;5014P;104830;42,21;42,21;4,0;1;1
45;2020-11-05;931337;3020RP;104686;562,0266666666666;562,0266666666666;84,0;11;11
45;2020-11-05;931359;2010RCHQ;104686;34,73166666666667;34,73166666666667;2,0;1;1
45;2020-11-05;931359;3020RP;104686;173,65833333333336;173,65833333333336;31,5;5;5
45;2020-11-05;931480;REM2B-M;104686;318,43;351,21;52,0;9;9
45;2020-11-05;931502;3520R;103867;531,0600000000001;531,0600000000001;124,5;12;12
45;2020-11-05;931548;3020P;104834;1742,98;1763,0666666666666;237,0;28;28
45;2020-11-05;931548;3020RP;104834;540,645;545,6666666666667;80,0;10;10
45;2020-11-05;931569;2010R;000785;28,358333333333334;28,358333333333334;4,0;1;1
45;2020-11-05;931619;3214RPBR;104185;44,255;44,255;3,5;1;1
45;2020-11-05;931734;0120RB;023155;372,375;372,375;21,0;3;3
45;2020-11-05;931738;3220R;102893;174,5366666666667;174,5366666666667;13,0;2;2
45;2020-11-05;931815;3220RVM;000785;101,07000000000002;101,07000000000002;21,0;3;3
45;2020-11-05;931861;3014RP;002658;61,47;61,47;7,5;1;1
45;2020-11-05;931927;3520P;100373;63,53;63,53;15,0;2;2
45;2020-11-05;932081;3520RP;104841;108,52;108,52;16,0;2;2
45;2020-11-05;932082;3214RP;101012;42,41833333333334;42,41833333333334;8,0;1;1
45;2020-11-05;932139;3520R;001460;189,62666666666667;186,465;21,0;3;3
45;2020-11-05;932184;3514RP;101386;214,94;214,94;9,0;2;2
45;2020-11-05;932186;3220R;101386;124,34166666666667;124,34166666666667;5,0;1;1
45;2020-11-05;932216;3220RVM;103062;15,093333333333334;15,093333333333334;8,0;1;1
45;2020-11-05;932228;3014P;101951;77,75666666666666;77,75666666666666;8,0;1;1
45;2020-11-05;932290;3520R;104054;82,35666666666665;82,35666666666665;14,0;2;2
45;2020-11-05;932293;MTQ5;104686;62,925000000000004;62,925000000000004;20,0;3;3
45;2020-11-05;932298;MTQ7;104686;303,68333333333334;303,68333333333334;60,0;10;10
45;2020-11-05;932320;2520P;104844;70,14;70,14;26,0;4;4
45;2020-11-05;932323;3014RPBR;COD;62,72666666666667;62,72666666666667;1,5;1;1
45;2020-11-05;932340;3214RPBR;COD;85,47666666666667;85,47666666666667;4,0;1;1
45;2020-11-05;932342;2520P;104345;298,60833333333335;298,60833333333335;67,0;7;7
45;2020-11-05;932353;MTQ4;103723;108,30833333333334;108,30833333333334;40,0;5;5
45;2020-11-05;932366;0120RB;000785;36,43833333333334;36,43833333333334;7,0;1;1
45;2020-11-05;932378;0120RB;000785;25,023333333333333;25,023333333333333;4,0;1;1
45;2020-11-05;932497;3014RPBR;100510;113,35666666666665;113,35666666666665;6,0;1;1
45;2020-11-05;932559;2020R;002658;87,26833333333335;87,26833333333335;2,5;1;1
45;2020-11-05;932609;2520P;001971;264,82666666666665;264,82666666666665;73,5;8;8
45;2020-11-05;932643;3220RVM;103762;120,7;120,7;38,0;4;4
45;2020-11-05;932686;2010RCHQ;001938;276,65;276,65;11,0;2;2
45;2020-11-05;932730;3514RPC1;000785;32,08166666666666;32,08166666666666;3,0;1;1
45;2020-11-05;932840;2520P;036960;168,29;125,58166666666668;40,0;4;4
45;2020-11-05;932887;2020P;070149;83,89666666666666;83,89666666666666;16,0;2;2
45;2020-11-05;932887;3520RPC1;070149;231,36999999999998;231,36999999999998;43,5;6;6
45;2020-11-05;932887;6510RP;070149;140,7;140,7;28,0;4;4
45;2020-11-05;932919;3214RPBR;104557;87,26833333333335;87,26833333333335;8,0;1;1
45;2020-11-05;932941;3214RPBR;104602;322,40999999999997;322,40999999999997;23,0;3;3
45;2020-11-05;932944;3210RP;COD;322,40999999999997;322,40999999999997;18,5;3;3
45;2020-11-05;932976;2520RP;002518;542,5666666666667;554,6;44,0;6;6
45;2020-11-05;932978;2520RP;002518;369,73333333333335;369,73333333333335;26,5;4;4
45;2020-11-05;933008;3520P;104262;158,825;158,825;37,0;5;5
45;2020-11-05;933015;3520RP;002988;610,8783333333334;610,8783333333334;56,0;7;7
45;2020-11-05;933023;REM2B-M;104686;39,07;39,07;4,0;1;1
45;2020-11-05;933048;3220RP;104097;41,098333333333336;41,098333333333336;7,5;1;1
45;2020-11-05;933050;3220RVM;002884;22,331666666666667;22,331666666666667;2,0;1;1
45;2020-11-05;933063;3520R;101213;12,121666666666666;12,121666666666666;3,0;1;1
45;2020-11-05;933143;3214RP;104442;24,985;33,641666666666666;3,0;1;1
45;2020-11-05;933164;2010RCHQ;102219;49,105000000000004;49,105000000000004;7,5;1;1
45;2020-11-05;933165;2010RCHQ;102219;73,395;58,68166666666666;7,5;1;1
45;2020-11-05;933180;3210RPBR;104066;29,251666666666665;29,251666666666665;6,0;1;1
45;2020-11-05;933197;3010R;104622;60,74166666666667;60,74166666666667;2,0;1;1
45;2020-11-05;933240;2520P;102309;330,495;322,40999999999997;21,0;3;3
45;2020-11-05;933248;MTQ5S;070149;191,91833333333335;191,91833333333335;18,0;4;4
45;2020-11-05;933251;2520RP;102838;622,4916666666667;713,875;44,0;5;5
45;2020-11-05;933302;3520RP;101820;355,84499999999997;355,84499999999997;12,0;3;3
45;2020-11-05;933311;3514R;104627;5,708333333333333;5,708333333333333;3,0;1;1
45;2020-11-05;933455;MTQ1;104312;34,63;34,63;3,5;1;1
45;2020-11-05;933549;3020P;070149;33,32833333333333;33,32833333333333;1,5;1;1
45;2020-11-05;933606;2020P;103976;148,77666666666667;148,77666666666667;24,0;2;2
45;2020-11-05;933609;3510RPC1;104590;39,29666666666667;39,29666666666667;8,0;1;1
45;2020-11-05;933609;3520RPC1;104590;117,89;117,89;24,0;3;3
45;2020-11-05;933649;3520RP;103602;174,5366666666667;174,5366666666667;10,0;2;2
45;2020-11-05;933732;2020P;103398;54,309999999999995;54,309999999999995;6,5;1;1
45;2020-11-05;933745;3220RP;100412;56,62333333333333;56,62333333333333;12,5;2;2
45;2020-11-05;933755;2514R;101051;87,26833333333335;87,26833333333335;1,0;1;1
45;2020-11-05;933771;4520RP;102625;39,18333333333333;39,18333333333333;7,0;1;1
45;2020-11-05;933797;2520R;103919;35,91166666666666;35,91166666666666;7,0;1;1
45;2020-11-05;933824;3020R;104129;116,205;116,205;4,0;1;1
45;2020-11-05;933829;3520R;103723;154,58833333333334;161,07166666666666;24,0;3;3
45;2020-11-05;933843;3020P;103352;21,756666666666668;21,756666666666668;7,0;1;1
45;2020-11-05;933844;3505PMOR;002195;41,098333333333336;41,098333333333336;1,0;1;1
45;2020-11-05;933844;3514P;002195;41,098333333333336;41,098333333333336;8,0;1;1
45;2020-11-05;933902;3020P;104269;46,93333333333333;46,93333333333333;7,5;1;1
45;2020-11-05;933947;3520R;102455;114,24833333333332;114,24833333333332;5,5;1;1
45;2020-11-05;934049;2020R;COD;67,92333333333333;67,92333333333333;2,0;1;1
45;2020-11-05;934050;0120RB;000857;72,81333333333332;72,81333333333332;7,0;1;1
45;2020-11-05;934094;3520RPC1;103762;33,42166666666667;33,42166666666667;5,0;1;1
45;2020-11-05;934160;0120RB;103762;36,425;36,425;2,0;1;1
45;2020-11-05;934160;3220RVM;103762;145,7;145,7;30,0;4;4
45;2020-11-06;919611;MTQ5S;000749;335,125;335,125;268,5;25;25
45;2020-11-06;925161;REM3SECANT;104706;126,35;126,35;20,0;3;3
45;2020-11-06;926396;3020P;104892;1473,6000000000001;1473,6000000000001;136,0;17;17
45;2020-11-06;926396;3020RP;104892;618,2283333333334;618,2283333333334;34,5;7;7
45;2020-11-06;927670;REM3SECANT;104706;168,46666666666667;168,46666666666667;28,0;4;4
45;2020-11-06;927744;3010SAP;100878;54,2;54,2;6,0;1;1
45;2020-11-06;927744;3020P;100878;1084,0;1084,0;212,0;20;20
45;2020-11-06;928744;2520P;104484;28,319999999999997;28,319999999999997;26,5;4;4
45;2020-11-06;929008;2010RCHQ;104835;124,34166666666667;124,34166666666667;5,0;1;1
45;2020-11-06;929087;2520P;000241;237,02666666666667;237,02666666666667;32,0;4;4
45;2020-11-06;929284;2514PBR;104747;26,34;26,34;6,0;1;1
45;2020-11-06;929284;3214RPBR;104747;26,34;26,34;3,0;1;1
45;2020-11-06;929285;2514PBR;104747;26,34;26,34;5,5;1;1
45;2020-11-06;929285;3214RPBR;104747;26,34;26,34;3,0;1;1
45;2020-11-06;929465;2010RCHQ;003390;37,21666666666667;37,21666666666667;14,5;2;2
45;2020-11-06;929685;3520RPC1;100009;114,25500000000002;114,25500000000002;15,5;3;3
45;2020-11-06;929829;3514RPC1;101012;62,155;62,155;3,0;1;1
45;2020-11-06;929937;2520;104054;16,66;16,66;8,0;1;1
45;2020-11-06;929952;5014RP;104778;55,77499999999999;55,77499999999999;18,0;3;3
45;2020-11-06;930182;3020P;104401;150,32666666666668;150,32666666666668;44,0;4;4
45;2020-11-06;930346;3214RPBR;COD;137,95833333333334;137,95833333333334;5,0;1;1
45;2020-11-06;930514;3514R;103338;38,43;38,43;16,0;2;2
45;2020-11-06;930540;2010P2X;104649;478,1783333333334;478,1783333333334;49,0;7;7
45;2020-11-06;930547;2010P2X;104649;423,8683333333334;423,8683333333334;42,0;6;6
45;2020-11-06;930624;REM2B-M;104686;395,055;395,055;18,0;3;3
45;2020-11-06;930647;2514RP;100740;13,223333333333334;13,223333333333334;8,0;1;1
45;2020-11-06;930751;3014P;104815;76,77999999999999;76,77999999999999;12,5;2;2
45;2020-11-06;931034;2514PBR;102338;148,30999999999997;148,30999999999997;43,5;6;6
45;2020-11-06;931068;0120RB;003390;12,33;12,33;3,5;1;1
45;2020-11-06;931123;3514RPC1;000785;80,2;80,2;10,0;2;2
45;2020-11-06;931149;2510P2;101951;43,32333333333334;43,32333333333334;12,5;2;2
45;2020-11-06;931187;3520R;000858;57,5;57,5;7,5;1;1
