,date,order,driver,distance,driverLoc
6679,2020-11-09,934491,14340.0,21.66,2493
6680,2020-11-09,934510,15588.0,82.73,2495
6681,2020-11-09,934552,15305.0,49.54,2489
6682,2020-11-09,934608,15343.0,122.01,2492
6683,2020-11-09,934612,2149.0,24.26,2495
6684,2020-11-09,934612,7000056.0,24.26,2495
6685,2020-11-09,934614,15392.0,114.25,2492
6686,2020-11-09,934615,2158.0,85.48,2495
6687,2020-11-09,934615,15612.0,85.48,2495
6688,2020-11-09,934672,15598.0,21.66,2493
6689,2020-11-09,934705,15358.0,42.63,2491
6690,2020-11-09,934705,15451.0,42.63,2491
6691,2020-11-09,934731,15392.0,107.47,2492
6692,2020-11-10,925163,15213.0,42.12,2489
6693,2020-11-10,925163,15274.0,42.12,2489
6694,2020-11-10,925163,15347.0,42.12,2489
6695,2020-11-10,925163,15405.0,42.12,2489
6696,2020-11-10,925163,15428.0,42.12,2489
6697,2020-11-10,925163,15580.0,42.12,2489
6698,2020-11-10,925359,7000031.0,69.06,2491
6699,2020-11-10,925359,7000052.0,69.06,2491
6700,2020-11-10,925359,7000069.0,69.06,2491
6701,2020-11-10,925877,7000029.0,56.93,2490
6702,2020-11-10,926037,15017.0,26.62,2489
6703,2020-11-10,926037,15274.0,53.23,2489
6704,2020-11-10,926037,15428.0,26.62,2489
6705,2020-11-10,926037,15438.0,79.85,2489
6706,2020-11-10,926037,15515.0,26.62,2489
6707,2020-11-10,926037,15521.0,26.62,2489
6708,2020-11-10,926037,15542.0,26.62,2489
6709,2020-11-10,926037,15559.0,26.62,2489
6710,2020-11-10,926037,15580.0,26.62,2489
6711,2020-11-10,926037,15607.0,26.62,2489
6712,2020-11-10,926037,7000053.0,26.62,2489
6713,2020-11-10,927437,10124.0,21.76,2489
6714,2020-11-10,927437,14411.0,43.51,2489
6715,2020-11-10,927437,15246.0,65.27,2489
6716,2020-11-10,927437,15346.0,65.27,2489
6717,2020-11-10,927437,15376.0,21.76,2489
6718,2020-11-10,927437,15377.0,65.27,2489
6719,2020-11-10,927437,15383.0,110.74,2491
6720,2020-11-10,927437,15405.0,21.76,2489
6721,2020-11-10,927437,15521.0,21.76,2489
6722,2020-11-10,927437,15555.0,21.76,2489
6723,2020-11-10,927437,7000042.0,110.74,2491
6724,2020-11-10,927672,10228.0,42.12,2489
6725,2020-11-10,927672,14417.0,69.06,2491
6726,2020-11-10,927672,15110.0,42.12,2489
6727,2020-11-10,927672,15161.0,69.06,2491
6728,2020-11-10,927672,15401.0,42.12,2489
6729,2020-11-10,927672,15555.0,42.12,2489
6730,2020-11-10,929222,15102.0,50.91,2494
6731,2020-11-10,929222,15107.0,59.26,2491
6732,2020-11-10,929222,15110.0,85.36,2489
6733,2020-11-10,929222,15213.0,85.36,2489
6734,2020-11-10,929222,15305.0,85.36,2489
6735,2020-11-10,929222,15398.0,50.91,2494
6736,2020-11-10,929222,15423.0,59.16,2490
6737,2020-11-10,929222,15486.0,59.16,2490
6738,2020-11-10,929222,15488.0,110.07,2490
6739,2020-11-10,929222,15589.0,50.91,2494
6740,2020-11-10,929222,7000026.0,59.16,2490
6741,2020-11-10,929222,7000059.0,50.91,2494
6742,2020-11-10,929222,7000065.0,84.61,2490
6743,2020-11-10,929222,7000066.0,84.61,2490
6744,2020-11-10,929389,15243.0,45.68,2491
6745,2020-11-10,929467,15358.0,18.61,2491
6746,2020-11-10,929467,15383.0,18.61,2491
6747,2020-11-10,929467,15516.0,18.61,2491
6748,2020-11-10,929467,7000052.0,18.61,2491
6749,2020-11-10,929557,15102.0,32.09,2494
6750,2020-11-10,929557,15110.0,61.88,2489
6751,2020-11-10,929557,15151.0,93.97,2489
6752,2020-11-10,929557,15213.0,61.88,2489
6753,2020-11-10,929557,15223.0,61.88,2489
6754,2020-11-10,929557,15305.0,61.88,2489
6755,2020-11-10,929557,15369.0,69.31,2490
6756,2020-11-10,929557,15423.0,101.41,2490
6757,2020-11-10,929557,15467.0,64.19,2494
6758,2020-11-10,929557,15486.0,69.31,2490
6759,2020-11-10,929557,15589.0,32.09,2494
6760,2020-11-10,929557,7000026.0,69.31,2490
6761,2020-11-10,929557,7000029.0,69.31,2490
6762,2020-11-10,929557,7000031.0,64.48,2491
6763,2020-11-10,929557,7000062.0,32.09,2494
6764,2020-11-10,929557,7000065.0,69.31,2490
6765,2020-11-10,929663,2149.0,56.03,2495
6766,2020-11-10,929663,2158.0,56.03,2495
6767,2020-11-10,929663,15566.0,56.03,2495
6768,2020-11-10,929663,15582.0,56.03,2495
6769,2020-11-10,930162,15408.0,107.47,2492
6770,2020-11-10,930162,15562.0,107.47,2492
6771,2020-11-10,930188,15076.0,94.12,2490
6772,2020-11-10,930188,15083.0,31.37,2490
6773,2020-11-10,930188,15112.0,62.75,2490
6774,2020-11-10,930188,15277.0,31.37,2490
6775,2020-11-10,930188,15446.0,125.49,2490
6776,2020-11-10,930508,2019.0,54.31,2496
6777,2020-11-10,930508,2022.0,54.31,2496
6778,2020-11-10,930508,2040.0,54.31,2496
6779,2020-11-10,930508,2047.0,108.62,2496
6780,2020-11-10,930508,2072.0,162.93,2496
6781,2020-11-10,930518,2120.0,44.26,2495
6782,2020-11-10,930518,2167.0,44.26,2495
6783,2020-11-10,930518,15450.0,111.72,2493
6784,2020-11-10,930518,15526.0,88.51,2495
6785,2020-11-10,930518,15568.0,44.26,2495
6786,2020-11-10,930518,15588.0,44.26,2495
6787,2020-11-10,930518,15606.0,88.51,2495
6788,2020-11-10,930518,7000008.0,132.76,2495
6789,2020-11-10,930518,7000056.0,44.26,2495
6790,2020-11-10,930630,15017.0,42.21,2489
6791,2020-11-10,930630,15435.0,42.21,2489
6792,2020-11-10,930630,15521.0,42.21,2489
6793,2020-11-10,930753,15112.0,38.39,2490
6794,2020-11-10,930753,15277.0,38.39,2490
6795,2020-11-10,930778,2149.0,78.37,2495
6796,2020-11-10,930778,2158.0,39.18,2495
6797,2020-11-10,930778,2167.0,39.18,2495
6798,2020-11-10,930778,15421.0,78.37,2495
6799,2020-11-10,930778,15535.0,39.18,2495
6800,2020-11-10,930778,15550.0,78.37,2495
6801,2020-11-10,930778,15566.0,39.18,2495
6802,2020-11-10,930778,15568.0,39.18,2495
6803,2020-11-10,930778,15582.0,39.18,2495
6804,2020-11-10,930778,15588.0,39.18,2495
6805,2020-11-10,930778,15605.0,39.18,2495
6806,2020-11-10,930778,15612.0,78.37,2495
6807,2020-11-10,930778,7000056.0,39.18,2495
6808,2020-11-10,931289,15083.0,36.07,2490
6809,2020-11-10,931289,15277.0,36.07,2490
6810,2020-11-10,931363,2167.0,86.81,2495
6811,2020-11-10,931741,15150.0,87.27,2492
6812,2020-11-10,931741,15535.0,75.23,2495
6813,2020-11-10,931751,15398.0,14.81,2494
6814,2020-11-10,931751,7000063.0,50.08,2491
6815,2020-11-10,931760,15369.0,61.47,2490
6816,2020-11-10,931780,15414.0,87.27,2492
6817,2020-11-10,931780,15539.0,174.54,2492
6818,2020-11-10,931780,7000041.0,87.27,2492
6819,2020-11-10,931828,14417.0,42.67,2491
6820,2020-11-10,931828,15107.0,42.67,2491
6821,2020-11-10,931828,15143.0,42.67,2491
6822,2020-11-10,931828,15161.0,42.67,2491
6823,2020-11-10,931828,15245.0,85.33,2491
6824,2020-11-10,931828,15358.0,42.67,2491
6825,2020-11-10,931828,15451.0,42.67,2491
6826,2020-11-10,931828,15460.0,42.67,2491
6827,2020-11-10,931828,15516.0,85.33,2491
6828,2020-11-10,931828,15611.0,42.67,2491
6829,2020-11-10,931828,7000031.0,42.67,2491
6830,2020-11-10,931828,7000052.0,42.67,2491
6831,2020-11-10,931828,7000069.0,42.67,2491
6832,2020-11-10,931838,14340.0,65.12,2493
6833,2020-11-10,931838,14347.0,65.12,2493
6834,2020-11-10,931838,7000038.0,65.12,2493
6835,2020-11-10,931840,14340.0,63.82,2493
6836,2020-11-10,931840,15476.0,63.82,2493
6837,2020-11-10,931840,15479.0,63.82,2493
6838,2020-11-10,931841,15479.0,73.39,2493
6839,2020-11-10,931877,2026.0,51.05,2496
6840,2020-11-10,931887,2006.0,46.26,2496
6841,2020-11-10,931887,2019.0,92.52,2496
6842,2020-11-10,931887,2047.0,46.26,2496
6843,2020-11-10,931887,2057.0,46.26,2496
6844,2020-11-10,931887,7000054.0,46.26,2496
6845,2020-11-10,932217,14417.0,39.77,2491
6846,2020-11-10,932217,15143.0,39.77,2491
6847,2020-11-10,932217,15161.0,39.77,2491
6848,2020-11-10,932217,15243.0,39.77,2491
6849,2020-11-10,932217,15611.0,39.77,2491
6850,2020-11-10,932217,7000063.0,39.77,2491
6851,2020-11-10,932301,10228.0,93.95,2489
6852,2020-11-10,932301,15138.0,93.95,2489
6853,2020-11-10,932301,15347.0,31.32,2489
6854,2020-11-10,932301,15422.0,93.95,2489
6855,2020-11-10,932301,15436.0,93.95,2489
6856,2020-11-10,932301,15559.0,31.32,2489
6857,2020-11-10,932301,7000053.0,31.32,2489
6858,2020-11-10,932369,15401.0,34.77,2489
6859,2020-11-10,932382,15611.0,54.80,2491
6860,2020-11-10,932585,2026.0,28.85,2496
6861,2020-11-10,932585,2040.0,28.85,2496
6862,2020-11-10,932585,7000013.0,28.85,2496
6863,2020-11-10,932585,7000067.0,28.85,2496
6864,2020-11-10,932645,2006.0,71.61,2496
6865,2020-11-10,932645,2023.0,71.61,2496
6866,2020-11-10,932645,15560.0,71.61,2496
6867,2020-11-10,932648,10124.0,26.86,2489
6868,2020-11-10,932648,14411.0,26.86,2489
6869,2020-11-10,932648,15017.0,26.86,2489
6870,2020-11-10,932648,15376.0,26.86,2489
6871,2020-11-10,932648,15428.0,26.86,2489
6872,2020-11-10,932648,15435.0,26.86,2489
6873,2020-11-10,932648,15515.0,26.86,2489
6874,2020-11-10,932648,15542.0,26.86,2489
6875,2020-11-10,932775,15488.0,30.63,2490
6876,2020-11-10,932812,15347.0,40.24,2489
6877,2020-11-10,932817,2026.0,32.78,2496
6878,2020-11-10,932817,2047.0,32.78,2496
6879,2020-11-10,932817,2068.0,65.57,2496
6880,2020-11-10,932817,7000013.0,65.57,2496
6881,2020-11-10,932817,7000067.0,32.78,2496
6882,2020-11-10,933142,15150.0,87.27,2492
6883,2020-11-10,933142,15217.0,174.54,2492
6884,2020-11-10,933142,15343.0,174.54,2492
6885,2020-11-10,933142,15414.0,87.27,2492
6886,2020-11-10,933142,15457.0,174.54,2492
6887,2020-11-10,933142,15578.0,174.54,2492
6888,2020-11-10,933142,7000032.0,87.27,2492
6889,2020-11-10,933156,15150.0,251.47,2492
6890,2020-11-10,933156,15217.0,125.73,2492
6891,2020-11-10,933156,15414.0,125.73,2492
6892,2020-11-10,933156,15562.0,125.73,2492
6893,2020-11-10,933160,15562.0,122.01,2492
6894,2020-11-10,933225,2006.0,54.31,2496
6895,2020-11-10,933225,2022.0,54.31,2496
6896,2020-11-10,933225,2040.0,108.62,2496
6897,2020-11-10,933225,2057.0,54.31,2496
6898,2020-11-10,933225,2068.0,54.31,2496
6899,2020-11-10,933225,2072.0,54.31,2496
6900,2020-11-10,933225,15560.0,54.31,2496
6901,2020-11-10,933225,7000054.0,162.93,2496
6902,2020-11-10,933285,15535.0,75.23,2495
6903,2020-11-10,933304,15369.0,56.74,2490
6904,2020-11-10,933304,15398.0,5.18,2494
6905,2020-11-10,933304,15467.0,5.18,2494
6906,2020-11-10,933304,7000026.0,56.74,2490
6907,2020-11-10,933304,7000031.0,40.23,2491
6908,2020-11-10,933309,15605.0,54.92,2495
6909,2020-11-10,933325,15223.0,42.95,2489
6910,2020-11-10,933325,15376.0,42.95,2489
6911,2020-11-10,933325,15377.0,42.95,2489
6912,2020-11-10,933325,15405.0,42.95,2489
6913,2020-11-10,933325,15580.0,42.95,2489
6914,2020-11-10,933373,15515.0,36.98,2489
6915,2020-11-10,933373,15568.0,62.90,2495
6916,2020-11-10,933373,15588.0,62.90,2495
6917,2020-11-10,933373,15612.0,62.90,2495
6918,2020-11-10,933397,2120.0,33.51,2495
6919,2020-11-10,933397,15566.0,33.51,2495
6920,2020-11-10,933397,15605.0,33.51,2495
6921,2020-11-10,933489,15457.0,87.27,2492
6922,2020-11-10,933489,7000041.0,87.27,2492
6923,2020-11-10,933528,2158.0,77.34,2495
6924,2020-11-10,933528,15479.0,60.27,2493
6925,2020-11-10,933528,15566.0,77.34,2495
6926,2020-11-10,933528,7000056.0,77.34,2495
6927,2020-11-10,933530,2120.0,44.26,2495
6928,2020-11-10,933530,15451.0,9.15,2491
6929,2020-11-10,933530,15526.0,44.26,2495
6930,2020-11-10,933530,7000042.0,9.15,2491
6931,2020-11-10,933530,7000069.0,9.15,2491
6932,2020-11-10,933545,15143.0,42.98,2491
6933,2020-11-10,933545,15245.0,42.98,2491
6934,2020-11-10,933545,15460.0,42.98,2491
6935,2020-11-10,933545,15516.0,42.98,2491
6936,2020-11-10,933568,15343.0,87.27,2492
6937,2020-11-10,933568,15392.0,87.27,2492
6938,2020-11-10,933582,2023.0,49.46,2496
6939,2020-11-10,933600,15607.0,34.59,2489
6940,2020-11-10,933615,15582.0,60.74,2495
6941,2020-11-10,933615,15598.0,57.50,2493
6942,2020-11-10,933615,15615.0,57.50,2493
6943,2020-11-10,933615,7000018.0,57.50,2493
6944,2020-11-10,933628,15176.0,39.30,2491
6945,2020-11-10,933628,15245.0,39.30,2491
6946,2020-11-10,933628,15358.0,39.30,2491
6947,2020-11-10,933628,15451.0,39.30,2491
6948,2020-11-10,933641,15578.0,137.10,2492
6949,2020-11-10,933659,2022.0,53.10,2496
6950,2020-11-10,933668,15107.0,52.49,2491
6951,2020-11-10,933668,7000029.0,59.31,2490
6952,2020-11-10,933668,7000059.0,17.52,2494
6953,2020-11-10,933668,7000063.0,52.49,2491
6954,2020-11-10,933668,7000066.0,59.31,2490
6955,2020-11-10,933677,15476.0,58.74,2493
6956,2020-11-10,933677,15598.0,58.74,2493
6957,2020-11-10,933677,15615.0,58.74,2493
6958,2020-11-10,933677,7000018.0,58.74,2493
6959,2020-11-10,933677,7000038.0,58.74,2493
6960,2020-11-10,933716,2120.0,33.51,2495
6961,2020-11-10,933716,2167.0,33.51,2495
6962,2020-11-10,933716,15606.0,33.51,2495
6963,2020-11-10,933789,15217.0,107.47,2492
6964,2020-11-10,933789,15553.0,107.47,2492
6965,2020-11-10,933791,15392.0,107.47,2492
6966,2020-11-10,933791,15606.0,115.55,2495
6967,2020-11-10,933817,14411.0,10.52,2489
6968,2020-11-10,933817,15246.0,10.52,2489
6969,2020-11-10,933817,15346.0,10.52,2489
6970,2020-11-10,933817,15542.0,10.52,2489
6971,2020-11-10,933875,14417.0,27.08,2491
6972,2020-11-10,933875,15588.0,60.47,2495
6973,2020-11-10,933875,15605.0,60.47,2495
6974,2020-11-10,933904,2057.0,54.26,2496
6975,2020-11-10,933940,2006.0,31.77,2496
6976,2020-11-10,933940,7000054.0,31.77,2496
6977,2020-11-10,933981,7000011.0,46.49,2493
6978,2020-11-10,934027,15560.0,42.60,2496
6979,2020-11-10,934051,7000045.0,31.52,2493
6980,2020-11-10,934179,2023.0,58.12,2496
6981,2020-11-10,934183,10124.0,18.93,2489
6982,2020-11-10,934270,15107.0,46.63,2491
6983,2020-11-10,934270,15176.0,46.63,2491
6984,2020-11-10,934295,15176.0,45.48,2491
6985,2020-11-10,934295,15460.0,45.48,2491
6986,2020-11-10,934297,2019.0,55.43,2496
6987,2020-11-10,934302,15450.0,88.74,2493
6988,2020-11-10,934375,15243.0,29.81,2491
6989,2020-11-10,934375,7000031.0,29.81,2491
6990,2020-11-10,934376,15102.0,24.99,2494
6991,2020-11-10,934376,7000026.0,67.83,2490
6992,2020-11-10,934404,15555.0,56.77,2489
6993,2020-11-10,934408,14340.0,57.50,2493
6994,2020-11-10,934471,15343.0,107.47,2492
6995,2020-11-10,934471,15392.0,214.94,2492
6996,2020-11-10,934471,7000032.0,107.47,2492
6997,2020-11-10,934476,15476.0,46.57,2493
6998,2020-11-10,934476,15479.0,46.57,2493
6999,2020-11-10,934476,15615.0,46.57,2493
7000,2020-11-10,934476,7000011.0,46.57,2493
7001,2020-11-10,934476,7000018.0,46.57,2493
7002,2020-11-10,934483,15559.0,33.72,2489
7003,2020-11-10,934483,7000059.0,21.73,2494
7004,2020-11-10,934538,14347.0,48.16,2493
7005,2020-11-10,934616,7000045.0,57.50,2493
7006,2020-11-10,934617,7000032.0,110.84,2492
7007,2020-11-10,934618,2158.0,85.48,2495
7008,2020-11-10,934618,15526.0,85.48,2495
7009,2020-11-10,934619,15578.0,122.01,2492
7010,2020-11-10,934693,15408.0,87.27,2492
7011,2020-11-10,934693,15539.0,87.27,2492
7012,2020-11-10,934710,15568.0,85.48,2495
7013,2020-11-10,934750,15421.0,85.48,2495
7014,2020-11-10,934786,15550.0,85.48,2495
7015,2020-11-10,934791,15598.0,21.66,2493
7016,2020-11-10,934792,14347.0,32.23,2493
7017,2020-11-10,934792,15476.0,64.47,2493
7018,2020-11-10,934792,15479.0,32.23,2493
7019,2020-11-10,934792,7000008.0,106.02,2495
7020,2020-11-10,934792,7000038.0,32.23,2493
7021,2020-11-10,934823,15553.0,74.67,2492
7022,2020-11-10,934823,7000041.0,74.67,2492
7023,2020-11-10,934857,2040.0,31.77,2496
7024,2020-11-10,934895,15582.0,12.12,2495
7025,2020-11-10,934899,15408.0,107.47,2492
7026,2020-11-10,934942,15150.0,107.47,2492
7027,2020-11-10,934942,15539.0,107.47,2492
7028,2020-11-10,934953,7000052.0,17.84,2491
7029,2020-11-10,935004,15414.0,87.27,2492
7030,2020-11-11,924626,15083.0,75.08,2490
7031,2020-11-11,924626,15102.0,12.61,2494
7032,2020-11-11,924626,15112.0,62.47,2490
7033,2020-11-11,924626,15161.0,44.77,2491
7034,2020-11-11,924626,15245.0,44.77,2491
7035,2020-11-11,924626,15398.0,25.22,2494
7036,2020-11-11,924626,15423.0,62.47,2490
7037,2020-11-11,924626,15467.0,25.22,2494
7038,2020-11-11,924626,15589.0,12.61,2494
7039,2020-11-11,924626,7000059.0,25.22,2494
7040,2020-11-11,924626,7000062.0,12.61,2494
7041,2020-11-11,925164,15151.0,42.12,2489
7042,2020-11-11,925164,15228.0,42.12,2489
7043,2020-11-11,925164,15347.0,42.12,2489
7044,2020-11-11,925164,15405.0,42.12,2489
7045,2020-11-11,925164,15428.0,42.12,2489
7046,2020-11-11,925164,15435.0,42.12,2489
7047,2020-11-11,925360,15151.0,42.12,2489
7048,2020-11-11,925360,15305.0,42.12,2489
7049,2020-11-11,925360,15401.0,42.12,2489
7050,2020-11-11,925360,15436.0,42.12,2489
7051,2020-11-11,925360,15515.0,42.12,2489
7052,2020-11-11,925360,15580.0,42.12,2489
7053,2020-11-11,927673,15405.0,42.12,2489
7054,2020-11-11,927673,15428.0,42.12,2489
7055,2020-11-11,927673,15438.0,42.12,2489
7056,2020-11-11,927673,15515.0,42.12,2489
7057,2020-11-11,927673,15521.0,42.12,2489
7058,2020-11-11,927673,15555.0,42.12,2489
7059,2020-11-11,929224,15102.0,25.46,2494
7060,2020-11-11,929224,15112.0,59.16,2490
7061,2020-11-11,929224,15245.0,59.26,2491
7062,2020-11-11,929224,15398.0,25.46,2494
7063,2020-11-11,929224,15467.0,25.46,2494
7064,2020-11-11,929224,7000062.0,25.46,2494
7065,2020-11-11,929390,7000065.0,47.13,2490
7066,2020-11-11,929468,15243.0,18.61,2491
7067,2020-11-11,929468,7000031.0,18.61,2491
7068,2020-11-11,929468,7000069.0,18.61,2491
7069,2020-11-11,929558,15110.0,36.83,2489
7070,2020-11-11,929558,15213.0,73.65,2489
7071,2020-11-11,929558,15228.0,36.83,2489
7072,2020-11-11,929558,15305.0,73.65,2489
7073,2020-11-11,929558,15347.0,36.83,2489
7074,2020-11-11,929558,15422.0,73.65,2489
7075,2020-11-11,929558,15438.0,36.83,2489
7076,2020-11-11,929558,15542.0,36.83,2489
7077,2020-11-11,929558,15555.0,36.83,2489
7078,2020-11-11,929558,15580.0,36.83,2489
7079,2020-11-11,929558,15607.0,36.83,2489
7080,2020-11-11,930404,2158.0,57.32,2495
7081,2020-11-11,930404,2167.0,114.64,2495
7082,2020-11-11,930404,15421.0,57.32,2495
7083,2020-11-11,930404,15535.0,57.32,2495
7084,2020-11-11,930404,15550.0,114.64,2495
7085,2020-11-11,930404,15568.0,57.32,2495
7086,2020-11-11,930404,15605.0,57.32,2495
7087,2020-11-11,930404,7000018.0,118.85,2493
7088,2020-11-11,930404,7000038.0,118.85,2493
7089,2020-11-11,930585,15107.0,77.91,2491
7090,2020-11-11,930585,15143.0,38.95,2491
7091,2020-11-11,930585,15451.0,38.95,2491
7092,2020-11-11,930585,15611.0,38.95,2491
7093,2020-11-11,930585,7000031.0,38.95,2491
7094,2020-11-11,930585,7000052.0,38.95,2491
7095,2020-11-11,930758,14411.0,78.85,2489
7096,2020-11-11,930758,15246.0,117.24,2489
7097,2020-11-11,930758,15346.0,117.24,2489
7098,2020-11-11,930758,15376.0,40.46,2489
7099,2020-11-11,930758,15377.0,78.85,2489
7100,2020-11-11,930758,7000026.0,38.39,2490
7101,2020-11-11,931071,15245.0,48.16,2491
7102,2020-11-11,931071,15423.0,65.46,2490
7103,2020-11-11,931071,15589.0,12.33,2494
7104,2020-11-11,931108,15274.0,21.76,2489
7105,2020-11-11,931108,15401.0,21.76,2489
7106,2020-11-11,931394,15062.0,36.88,2490
7107,2020-11-11,931394,15369.0,36.88,2490
7108,2020-11-11,931394,15446.0,36.88,2490
7109,2020-11-11,931394,15488.0,73.77,2490
7110,2020-11-11,931394,7000026.0,36.88,2490
7111,2020-11-11,931394,7000029.0,36.88,2490
7112,2020-11-11,931416,15062.0,53.26,2490
7113,2020-11-11,931416,15103.0,53.26,2490
7114,2020-11-11,931416,15376.0,55.43,2489
7115,2020-11-11,931416,15488.0,53.26,2490
7116,2020-11-11,931416,7000026.0,53.26,2490
7117,2020-11-11,931545,15150.0,114.25,2492
7118,2020-11-11,931545,15539.0,114.25,2492
7119,2020-11-11,931545,15578.0,114.25,2492
7120,2020-11-11,931576,15408.0,87.27,2492
7121,2020-11-11,931576,15457.0,87.27,2492
7122,2020-11-11,931576,15578.0,87.27,2492
7123,2020-11-11,931742,15578.0,87.27,2492
7124,2020-11-11,931742,7000041.0,87.27,2492
7125,2020-11-11,931837,14340.0,58.94,2493
7126,2020-11-11,931837,15450.0,58.94,2493
7127,2020-11-11,931847,15589.0,20.33,2494
7128,2020-11-11,931847,7000053.0,37.75,2489
7129,2020-11-11,932141,2149.0,62.33,2495
7130,2020-11-11,932141,7000038.0,115.02,2493
7131,2020-11-11,932302,10228.0,116.58,2489
7132,2020-11-11,932302,15138.0,58.29,2489
7133,2020-11-11,932302,15223.0,87.43,2489
7134,2020-11-11,932302,15347.0,29.14,2489
7135,2020-11-11,932302,15401.0,29.14,2489
7136,2020-11-11,932302,15432.0,87.43,2489
7137,2020-11-11,932302,15436.0,29.14,2489
7138,2020-11-11,932302,15559.0,58.29,2489
7139,2020-11-11,932302,7000053.0,29.14,2489
7140,2020-11-11,932409,15568.0,60.03,2495
7141,2020-11-11,932480,2023.0,29.25,2496
7142,2020-11-11,932480,2040.0,29.25,2496
7143,2020-11-11,932480,2047.0,29.25,2496
7144,2020-11-11,932480,2057.0,29.25,2496
7145,2020-11-11,932480,15560.0,29.25,2496
7146,2020-11-11,932535,14340.0,61.18,2493
7147,2020-11-11,932535,14347.0,61.18,2493
7148,2020-11-11,932535,15450.0,61.18,2493
7149,2020-11-11,932535,15476.0,61.18,2493
7150,2020-11-11,932535,15479.0,61.18,2493
7151,2020-11-11,932535,15598.0,61.18,2493
7152,2020-11-11,932535,15615.0,183.55,2493
7153,2020-11-11,932535,7000011.0,122.37,2493
7154,2020-11-11,932544,10124.0,18.77,2489
7155,2020-11-11,932544,15580.0,18.77,2489
7156,2020-11-11,932650,10124.0,62.53,2489
7157,2020-11-11,932650,15110.0,31.26,2489
7158,2020-11-11,932650,15138.0,31.26,2489
7159,2020-11-11,932650,15274.0,31.26,2489
7160,2020-11-11,932650,15376.0,52.11,2489
7161,2020-11-11,932650,15377.0,52.11,2489
7162,2020-11-11,932650,15422.0,31.26,2489
7163,2020-11-11,932650,15428.0,31.26,2489
7164,2020-11-11,932650,15436.0,31.26,2489
7165,2020-11-11,932650,15515.0,31.26,2489
7166,2020-11-11,932650,15521.0,31.26,2489
7167,2020-11-11,932650,15555.0,31.26,2489
7168,2020-11-11,932650,7000053.0,31.26,2489
7169,2020-11-11,932776,7000029.0,32.55,2490
7170,2020-11-11,932813,15446.0,45.24,2490
7171,2020-11-11,932813,7000066.0,45.24,2490
7172,2020-11-11,932822,2006.0,32.78,2496
7173,2020-11-11,932822,2022.0,32.78,2496
7174,2020-11-11,932822,2023.0,32.78,2496
7175,2020-11-11,932822,2026.0,65.57,2496
7176,2020-11-11,932822,2047.0,65.57,2496
7177,2020-11-11,932822,2068.0,32.78,2496
7178,2020-11-11,932822,2072.0,98.35,2496
7179,2020-11-11,932822,15560.0,65.57,2496
7180,2020-11-11,932822,7000067.0,65.57,2496
7181,2020-11-11,932888,15102.0,22.94,2494
7182,2020-11-11,932888,15112.0,61.75,2490
7183,2020-11-11,932888,15161.0,58.77,2491
7184,2020-11-11,932888,15277.0,84.69,2490
7185,2020-11-11,932888,15423.0,61.75,2490
7186,2020-11-11,932888,15589.0,22.94,2494
7187,2020-11-11,932888,7000062.0,22.94,2494
7188,2020-11-11,933122,14340.0,56.54,2493
7189,2020-11-11,933122,14347.0,56.54,2493
7190,2020-11-11,933122,15476.0,56.54,2493
7191,2020-11-11,933122,15479.0,56.54,2493
7192,2020-11-11,933122,15598.0,56.54,2493
7193,2020-11-11,933182,15414.0,114.25,2492
7194,2020-11-11,933233,14411.0,79.21,2489
7195,2020-11-11,933233,15062.0,73.91,2490
7196,2020-11-11,933233,15076.0,73.91,2490
7197,2020-11-11,933233,15369.0,221.74,2490
7198,2020-11-11,933233,15446.0,73.91,2490
7199,2020-11-11,933233,15486.0,147.82,2490
7200,2020-11-11,933233,7000065.0,73.91,2490
7201,2020-11-11,933233,7000066.0,73.91,2490
7202,2020-11-11,933242,2019.0,162.93,2496
7203,2020-11-11,933242,2022.0,108.62,2496
7204,2020-11-11,933242,2057.0,54.31,2496
7205,2020-11-11,933242,2072.0,54.31,2496
7206,2020-11-11,933242,15560.0,54.31,2496
7207,2020-11-11,933242,7000054.0,54.31,2496
7208,2020-11-11,933271,15150.0,119.02,2492
7209,2020-11-11,933271,15562.0,238.05,2492
7210,2020-11-11,933271,15612.0,59.81,2495
7211,2020-11-11,933308,2022.0,72.96,2496
7212,2020-11-11,933341,14417.0,78.53,2491
7213,2020-11-11,933341,15107.0,39.27,2491
7214,2020-11-11,933341,15176.0,39.27,2491
7215,2020-11-11,933341,15243.0,78.53,2491
7216,2020-11-11,933341,15358.0,39.27,2491
7217,2020-11-11,933341,15383.0,157.06,2491
7218,2020-11-11,933341,15431.0,78.53,2491
7219,2020-11-11,933341,15451.0,39.27,2491
7220,2020-11-11,933341,15460.0,78.53,2491
7221,2020-11-11,933341,15516.0,39.27,2491
7222,2020-11-11,933341,15611.0,39.27,2491
7223,2020-11-11,933341,7000042.0,78.53,2491
7224,2020-11-11,933341,7000052.0,39.27,2491
7225,2020-11-11,933341,7000059.0,6.52,2494
7226,2020-11-11,933341,7000063.0,78.53,2491
7227,2020-11-11,933341,7000069.0,78.53,2491
7228,2020-11-11,933354,15103.0,30.62,2490
7229,2020-11-11,933354,15486.0,30.62,2490
7230,2020-11-11,933354,7000066.0,30.62,2490
7231,2020-11-11,933454,2120.0,134.35,2495
7232,2020-11-11,933454,15150.0,92.43,2492
7233,2020-11-11,933454,15606.0,134.35,2495
