;date;driver;distance;driverLoc
728;2020-10-20;2019.0;191.10;2496
729;2020-10-20;2022.0;235.58;2496
730;2020-10-20;2023.0;67.42;2496
731;2020-10-20;2026.0;154.91;2496
732;2020-10-20;2040.0;125.84;2496
733;2020-10-20;2047.0;32.78;2496
734;2020-10-20;2057.0;142.08;2496
735;2020-10-20;2068.0;34.63;2496
736;2020-10-20;2072.0;122.93;2496
737;2020-10-20;2120.0;109.37;2495
738;2020-10-20;2149.0;236.53;2495
739;2020-10-20;2158.0;205.70;2495
740;2020-10-20;2167.0;161.55;2495
741;2020-10-20;10124.0;110.33;2489
742;2020-10-20;10228.0;112.01;2489
743;2020-10-20;14340.0;229.20;2493
744;2020-10-20;14347.0;225.24;2493
745;2020-10-20;14411.0;100.13;2489
746;2020-10-20;14417.0;131.78;2491
747;2020-10-20;15017.0;72.50;2489
748;2020-10-20;15070.0;41.08;2491
749;2020-10-20;15076.0;115.17;2490
750;2020-10-20;15083.0;88.66;2490
751;2020-10-20;15102.0;51.59;2494
752;2020-10-20;15107.0;55.87;2491
753;2020-10-20;15110.0;115.63;2489
754;2020-10-20;15112.0;83.89;2490
755;2020-10-20;15138.0;137.86;2489
756;2020-10-20;15143.0;55.87;2491
757;2020-10-20;15150.0;323.88;2492
758;2020-10-20;15151.0;80.80;2489
759;2020-10-20;15161.0;48.82;2491
760;2020-10-20;15162.0;58.83;2489
761;2020-10-20;15173.0;38.39;2490
762;2020-10-20;15176.0;48.82;2491
763;2020-10-20;15213.0;110.85;2489
764;2020-10-20;15217.0;246.45;2492
765;2020-10-20;15223.0;115.63;2489
766;2020-10-20;15228.0;79.64;2489
767;2020-10-20;15243.0;86.52;2491
768;2020-10-20;15245.0;46.93;2491
769;2020-10-20;15246.0;61.74;2489
770;2020-10-20;15274.0;71.47;2489
771;2020-10-20;15277.0;63.61;2490
772;2020-10-20;15305.0;36.25;2489
773;2020-10-20;15343.0;291.70;2492
774;2020-10-20;15346.0;27.62;2489
775;2020-10-20;15347.0;63.69;2489
776;2020-10-20;15358.0;46.93;2491
777;2020-10-20;15369.0;83.27;2490
778;2020-10-20;15376.0;42.05;2489
779;2020-10-20;15377.0;74.13;2489
780;2020-10-20;15383.0;120.15;2491
781;2020-10-20;15392.0;281.87;2492
782;2020-10-20;15398.0;44.53;2494
783;2020-10-20;15401.0;90.19;2489
784;2020-10-20;15405.0;127.06;2489
785;2020-10-20;15408.0;323.88;2492
786;2020-10-20;15409.0;46.93;2491
787;2020-10-20;15414.0;238.59;2492
788;2020-10-20;15421.0;202.74;2495
789;2020-10-20;15422.0;118.97;2489
790;2020-10-20;15423.0;92.39;2490
791;2020-10-20;15428.0;109.17;2489
792;2020-10-20;15431.0;40.67;2491
793;2020-10-20;15432.0;84.23;2489
794;2020-10-20;15435.0;80.95;2489
795;2020-10-20;15436.0;83.21;2489
796;2020-10-20;15438.0;59.12;2489
797;2020-10-20;15446.0;97.07;2490
798;2020-10-20;15450.0;232.49;2493
799;2020-10-20;15451.0;46.93;2491
800;2020-10-20;15457.0;261.50;2492
801;2020-10-20;15459.0;94.27;2490
802;2020-10-20;15460.0;44.74;2491
803;2020-10-20;15467.0;28.23;2494
804;2020-10-20;15476.0;280.71;2493
805;2020-10-20;15479.0;294.59;2493
806;2020-10-20;15486.0;77.31;2490
807;2020-10-20;15488.0;28.66;2490
808;2020-10-20;15507.0;28.23;2494
809;2020-10-20;15515.0;76.85;2489
810;2020-10-20;15516.0;46.93;2491
811;2020-10-20;15521.0;78.27;2489
812;2020-10-20;15526.0;68.75;2495
813;2020-10-20;15535.0;156.98;2495
814;2020-10-20;15539.0;303.79;2492
815;2020-10-20;15542.0;84.23;2489
816;2020-10-20;15547.0;154.32;2492
817;2020-10-20;15550.0;232.65;2495
818;2020-10-20;15553.0;241.59;2492
819;2020-10-20;15555.0;57.29;2489
820;2020-10-20;15558.0;85.52;2490
821;2020-10-20;15559.0;28.87;2489
822;2020-10-20;15560.0;124.78;2496
823;2020-10-20;15562.0;287.17;2492
824;2020-10-20;15566.0;192.66;2495
825;2020-10-20;15578.0;192.04;2492
826;2020-10-20;15580.0;77.09;2489
827;2020-10-20;15582.0;290.28;2495
828;2020-10-20;15588.0;186.83;2495
829;2020-10-20;15589.0;41.90;2494
830;2020-10-20;15598.0;266.81;2493
831;2020-10-20;15606.0;129.49;2495
832;2020-10-20;15607.0;91.52;2489
833;2020-10-20;15611.0;29.77;2491
834;2020-10-20;15612.0;202.38;2495
835;2020-10-20;15614.0;261.79;2492
836;2020-10-20;15615.0;225.95;2493
837;2020-10-20;7000008.0;97.57;2495
838;2020-10-20;7000011.0;266.81;2493
839;2020-10-20;7000013.0;60.88;2496
840;2020-10-20;7000018.0;267.06;2493
841;2020-10-20;7000026.0;90.82;2490
842;2020-10-20;7000029.0;77.31;2490
843;2020-10-20;7000030.0;58.83;2489
844;2020-10-20;7000031.0;44.74;2491
845;2020-10-20;7000032.0;256.49;2492
846;2020-10-20;7000038.0;232.49;2493
847;2020-10-20;7000041.0;161.39;2492
848;2020-10-20;7000042.0;120.15;2491
849;2020-10-20;7000045.0;116.25;2493
850;2020-10-20;7000052.0;40.67;2491
851;2020-10-20;7000053.0;84.23;2489
852;2020-10-20;7000056.0;223.62;2495
853;2020-10-20;7000059.0;28.23;2494
854;2020-10-20;7000062.0;28.23;2494
855;2020-10-20;7000063.0;40.67;2491
856;2020-10-20;7000065.0;31.52;2490
857;2020-10-20;7000066.0;77.31;2490
858;2020-10-20;7000069.0;29.77;2491
859;2020-10-21;2006.0;130.01;2496
860;2020-10-21;2019.0;206.06;2496
861;2020-10-21;2022.0;199.44;2496
862;2020-10-21;2023.0;95.70;2496
863;2020-10-21;2026.0;63.53;2496
864;2020-10-21;2040.0;132.96;2496
865;2020-10-21;2047.0;92.82;2496
866;2020-10-21;2057.0;132.96;2496
867;2020-10-21;2068.0;63.53;2496
868;2020-10-21;2072.0;98.25;2496
869;2020-10-21;10124.0;38.53;2489
870;2020-10-21;10228.0;104.07;2489
871;2020-10-21;14411.0;77.33;2489
872;2020-10-21;14417.0;86.70;2491
873;2020-10-21;15017.0;42.12;2489
874;2020-10-21;15062.0;68.62;2490
875;2020-10-21;15070.0;53.63;2491
876;2020-10-21;15076.0;37.14;2490
877;2020-10-21;15083.0;105.58;2490
878;2020-10-21;15102.0;4.36;2494
879;2020-10-21;15107.0;65.79;2491
880;2020-10-21;15110.0;61.45;2489
881;2020-10-21;15112.0;128.07;2490
882;2020-10-21;15138.0;58.44;2489
883;2020-10-21;15143.0;53.63;2491
884;2020-10-21;15150.0;181.80;2492
885;2020-10-21;15151.0;38.40;2489
886;2020-10-21;15162.0;70.78;2489
887;2020-10-21;15173.0;111.59;2490
888;2020-10-21;15176.0;29.81;2491
889;2020-10-21;15213.0;61.31;2489
890;2020-10-21;15217.0;187.10;2492
891;2020-10-21;15223.0;61.45;2489
892;2020-10-21;15228.0;57.84;2489
893;2020-10-21;15243.0;57.06;2491
894;2020-10-21;15245.0;23.83;2491
895;2020-10-21;15246.0;76.59;2489
896;2020-10-21;15274.0;65.41;2489
897;2020-10-21;15277.0;107.01;2490
898;2020-10-21;15305.0;65.41;2489
899;2020-10-21;15343.0;194.74;2492
900;2020-10-21;15346.0;58.00;2489
901;2020-10-21;15347.0;57.86;2489
902;2020-10-21;15369.0;102.77;2490
903;2020-10-21;15376.0;57.86;2489
904;2020-10-21;15377.0;77.19;2489
905;2020-10-21;15392.0;79.63;2492
906;2020-10-21;15398.0;17.58;2494
907;2020-10-21;15401.0;65.41;2489
908;2020-10-21;15405.0;74.75;2489
909;2020-10-21;15408.0;79.63;2492
910;2020-10-21;15414.0;203.76;2492
911;2020-10-21;15422.0;38.40;2489
912;2020-10-21;15428.0;38.53;2489
913;2020-10-21;15431.0;46.65;2491
914;2020-10-21;15432.0;38.40;2489
915;2020-10-21;15435.0;75.92;2489
916;2020-10-21;15436.0;38.40;2489
917;2020-10-21;15438.0;46.79;2489
918;2020-10-21;15446.0;68.62;2490
919;2020-10-21;15457.0;124.12;2492
920;2020-10-21;15459.0;37.42;2490
921;2020-10-21;15467.0;4.36;2494
922;2020-10-21;15486.0;137.24;2490
923;2020-10-21;15507.0;12.79;2494
924;2020-10-21;15515.0;38.40;2489
925;2020-10-21;15539.0;87.27;2492
926;2020-10-21;15547.0;79.63;2492
927;2020-10-21;15553.0;124.12;2492
928;2020-10-21;15560.0;98.25;2496
929;2020-10-21;15589.0;4.36;2494
930;2020-10-21;7000030.0;64.81;2489
931;2020-10-21;7000052.0;46.65;2491
932;2020-10-21;7000054.0;132.96;2496
933;2020-10-21;7000059.0;12.79;2494
934;2020-10-21;7000062.0;2.18;2494
935;2020-10-21;7000063.0;46.65;2491
936;2020-10-21;7000066.0;59.45;2490
937;2020-10-22;1.0;3108.47;2496
938;2020-10-22;2001.0;250.36;2495
939;2020-10-22;2006.0;192.03;2496
940;2020-10-22;2019.0;161.44;2496
941;2020-10-22;2022.0;191.96;2496
942;2020-10-22;2023.0;231.54;2496
943;2020-10-22;2026.0;141.98;2496
944;2020-10-22;2040.0;188.48;2496
945;2020-10-22;2047.0;196.29;2496
946;2020-10-22;2057.0;191.20;2496
947;2020-10-22;2068.0;239.98;2496
948;2020-10-22;2072.0;195.67;2496
949;2020-10-22;2120.0;252.84;2495
950;2020-10-22;2149.0;311.29;2495
951;2020-10-22;2158.0;143.47;2495
952;2020-10-22;2167.0;252.35;2495
953;2020-10-22;10124.0;66.06;2489
954;2020-10-22;10228.0;127.11;2489
955;2020-10-22;14340.0;294.72;2493
956;2020-10-22;14347.0;233.28;2493
957;2020-10-22;14411.0;105.39;2489
958;2020-10-22;14417.0;121.90;2491
959;2020-10-22;15017.0;90.50;2489
960;2020-10-22;15070.0;129.89;2491
961;2020-10-22;15083.0;58.77;2490
962;2020-10-22;15102.0;74.17;2494
963;2020-10-22;15103.0;72.39;2490
964;2020-10-22;15107.0;133.13;2491
965;2020-10-22;15110.0;134.24;2489
966;2020-10-22;15112.0;114.26;2490
967;2020-10-22;15138.0;96.15;2489
968;2020-10-22;15143.0;135.91;2491
969;2020-10-22;15150.0;449.90;2492
970;2020-10-22;15151.0;127.11;2489
971;2020-10-22;15161.0;130.09;2491
972;2020-10-22;15162.0;64.81;2489
973;2020-10-22;15173.0;10.91;2490
974;2020-10-22;15176.0;121.04;2491
975;2020-10-22;15213.0;110.37;2489
976;2020-10-22;15217.0;437.77;2492
977;2020-10-22;15223.0;133.90;2489
978;2020-10-22;15228.0;85.15;2489
979;2020-10-22;15243.0;102.80;2491
980;2020-10-22;15245.0;123.03;2491
981;2020-10-22;15246.0;66.06;2489
982;2020-10-22;15274.0;161.84;2489
983;2020-10-22;15277.0;36.83;2490
984;2020-10-22;15305.0;55.85;2489
985;2020-10-22;15343.0;550.59;2492
986;2020-10-22;15346.0;53.66;2489
987;2020-10-22;15347.0;140.85;2489
988;2020-10-22;15358.0;102.80;2491
989;2020-10-22;15369.0;71.39;2490
990;2020-10-22;15376.0;72.25;2489
991;2020-10-22;15377.0;72.25;2489
992;2020-10-22;15383.0;156.21;2491
993;2020-10-22;15392.0;393.49;2492
994;2020-10-22;15398.0;62.35;2494
995;2020-10-22;15401.0;140.09;2489
996;2020-10-22;15405.0;58.36;2489
997;2020-10-22;15408.0;462.79;2492
998;2020-10-22;15409.0;138.27;2491
999;2020-10-22;15414.0;538.51;2492
1000;2020-10-22;15421.0;239.46;2495
1001;2020-10-22;15422.0;167.56;2489
1002;2020-10-22;15423.0;78.05;2490
1003;2020-10-22;15428.0;131.81;2489
1004;2020-10-22;15431.0;46.65;2491
1005;2020-10-22;15432.0;113.38;2489
1006;2020-10-22;15435.0;167.56;2489
1007;2020-10-22;15436.0;81.23;2489
1008;2020-10-22;15438.0;61.16;2489
1009;2020-10-22;15446.0;107.43;2490
1010;2020-10-22;15450.0;143.92;2493
1011;2020-10-22;15451.0;55.24;2491
1012;2020-10-22;15457.0;490.30;2492
1013;2020-10-22;15459.0;80.81;2490
1014;2020-10-22;15460.0;121.65;2491
1015;2020-10-22;15467.0;57.15;2494
1016;2020-10-22;15476.0;235.77;2493
1017;2020-10-22;15479.0;240.65;2493
1018;2020-10-22;15486.0;78.05;2490
1019;2020-10-22;15507.0;23.49;2494
1020;2020-10-22;15515.0;85.00;2489
1021;2020-10-22;15516.0;108.95;2491
1022;2020-10-22;15521.0;111.70;2489
1023;2020-10-22;15526.0;237.68;2495
1024;2020-10-22;15535.0;168.78;2495
1025;2020-10-22;15539.0;471.08;2492
1026;2020-10-22;15542.0;68.73;2489
1027;2020-10-22;15547.0;390.95;2492
1028;2020-10-22;15550.0;316.45;2495
1029;2020-10-22;15553.0;451.24;2492
1030;2020-10-22;15555.0;73.35;2489
1031;2020-10-22;15558.0;62.31;2490
1032;2020-10-22;15559.0;84.23;2489
1033;2020-10-22;15560.0;113.97;2496
1034;2020-10-22;15562.0;418.55;2492
1035;2020-10-22;15566.0;210.06;2495
1036;2020-10-22;15578.0;538.51;2492
1037;2020-10-22;15580.0;65.20;2489
1038;2020-10-22;15582.0;169.13;2495
1039;2020-10-22;15588.0;248.53;2495
1040;2020-10-22;15589.0;36.99;2494
1041;2020-10-22;15598.0;211.15;2493
1042;2020-10-22;15605.0;163.66;2495
1043;2020-10-22;15606.0;171.24;2495
1044;2020-10-22;15607.0;70.54;2489
1045;2020-10-22;15611.0;91.37;2491
1046;2020-10-22;15612.0;163.15;2495
1047;2020-10-22;15614.0;383.81;2492
1048;2020-10-22;15615.0;235.77;2493
1049;2020-10-22;7000008.0;112.17;2495
1050;2020-10-22;7000011.0;278.18;2493
1051;2020-10-22;7000013.0;115.64;2496
1052;2020-10-22;7000018.0;161.90;2493
1053;2020-10-22;7000026.0;69.54;2490
1054;2020-10-22;7000029.0;81.88;2490
1055;2020-10-22;7000030.0;64.81;2489
1056;2020-10-22;7000031.0;84.72;2491
1057;2020-10-22;7000032.0;308.99;2492
1058;2020-10-22;7000038.0;235.77;2493
1059;2020-10-22;7000041.0;463.32;2492
1060;2020-10-22;7000042.0;140.14;2491
1061;2020-10-22;7000045.0;68.64;2493
1062;2020-10-22;7000052.0;46.65;2491
1063;2020-10-22;7000053.0;140.85;2489
1064;2020-10-22;7000054.0;167.70;2496
1065;2020-10-22;7000056.0;292.79;2495
1066;2020-10-22;7000059.0;33.29;2494
1067;2020-10-22;7000062.0;31.98;2494
1068;2020-10-22;7000063.0;40.67;2491
1069;2020-10-22;7000065.0;78.05;2490
1070;2020-10-22;7000066.0;69.52;2490
1071;2020-10-22;7000067.0;172.47;2496
1072;2020-10-22;7000069.0;138.36;2491
1073;2020-10-23;1.0;2210.31;2496
1074;2020-10-23;2001.0;164.61;2495
1075;2020-10-23;2006.0;268.82;2496
1076;2020-10-23;2019.0;154.97;2496
1077;2020-10-23;2022.0;154.05;2496
1078;2020-10-23;2023.0;182.61;2496
1079;2020-10-23;2026.0;128.22;2496
1080;2020-10-23;2040.0;126.08;2496
1081;2020-10-23;2047.0;214.32;2496
1082;2020-10-23;2057.0;153.94;2496
1083;2020-10-23;2068.0;119.84;2496
1084;2020-10-23;2072.0;150.51;2496
1085;2020-10-23;2120.0;116.64;2495
1086;2020-10-23;2149.0;172.61;2495
1087;2020-10-23;2158.0;257.96;2495
1088;2020-10-23;2167.0;169.08;2495
1089;2020-10-23;10124.0;176.64;2489
1090;2020-10-23;10228.0;54.49;2489
1091;2020-10-23;14340.0;305.77;2493
1092;2020-10-23;14347.0;192.07;2493
1093;2020-10-23;14411.0;176.64;2489
1094;2020-10-23;14417.0;214.50;2491
1095;2020-10-23;15017.0;111.06;2489
1096;2020-10-23;15062.0;67.67;2490
1097;2020-10-23;15070.0;167.58;2491
1098;2020-10-23;15076.0;111.61;2490
1099;2020-10-23;15083.0;97.62;2490
1100;2020-10-23;15102.0;70.56;2494
1101;2020-10-23;15103.0;84.16;2490
1102;2020-10-23;15107.0;210.73;2491
1103;2020-10-23;15110.0;135.00;2489
1104;2020-10-23;15112.0;118.39;2490
1105;2020-10-23;15138.0;140.60;2489
1106;2020-10-23;15143.0;246.30;2491
1107;2020-10-23;15150.0;284.30;2492
1108;2020-10-23;15162.0;70.78;2489
1109;2020-10-23;15176.0;155.81;2491
1110;2020-10-23;15213.0;140.60;2489
1111;2020-10-23;15217.0;296.90;2492
1112;2020-10-23;15223.0;76.79;2489
1113;2020-10-23;15228.0;91.68;2489
1114;2020-10-23;15243.0;199.37;2491
1115;2020-10-23;15245.0;139.39;2491
1116;2020-10-23;15246.0;176.64;2489
1117;2020-10-23;15274.0;132.48;2489
1118;2020-10-23;15277.0;67.03;2490
1119;2020-10-23;15305.0;122.42;2489
1120;2020-10-23;15343.0;378.87;2492
1121;2020-10-23;15346.0;88.32;2489
1122;2020-10-23;15358.0;171.77;2491
1123;2020-10-23;15369.0;168.32;2490
1124;2020-10-23;15377.0;176.64;2489
1125;2020-10-23;15383.0;154.43;2491
1126;2020-10-23;15392.0;404.58;2492
1127;2020-10-23;15398.0;88.75;2494
1128;2020-10-23;15401.0;90.05;2489
1129;2020-10-23;15405.0;119.80;2489
1130;2020-10-23;15408.0;439.32;2492
1131;2020-10-23;15409.0;167.58;2491
1132;2020-10-23;15414.0;457.94;2492
1133;2020-10-23;15421.0;79.65;2495
1134;2020-10-23;15422.0;150.31;2489
1135;2020-10-23;15423.0;94.47;2490
1136;2020-10-23;15428.0;132.48;2489
1137;2020-10-23;15431.0;46.65;2491
1138;2020-10-23;15432.0;115.28;2489
1139;2020-10-23;15435.0;96.68;2489
1140;2020-10-23;15436.0;176.64;2489
1141;2020-10-23;15438.0;60.34;2489
1142;2020-10-23;15446.0;145.84;2490
1143;2020-10-23;15450.0;151.27;2493
1144;2020-10-23;15451.0;54.59;2491
1145;2020-10-23;15457.0;457.94;2492
1146;2020-10-23;15459.0;130.03;2490
1147;2020-10-23;15460.0;170.19;2491
1148;2020-10-23;15467.0;91.67;2494
1149;2020-10-23;15476.0;328.50;2493
1150;2020-10-23;15479.0;140.54;2493
1151;2020-10-23;15486.0;115.27;2490
1152;2020-10-23;15515.0;105.04;2489
1153;2020-10-23;15516.0;163.10;2491
1154;2020-10-23;15521.0;73.25;2489
1155;2020-10-23;15526.0;257.73;2495
1156;2020-10-23;15535.0;222.86;2495
1157;2020-10-23;15539.0;344.29;2492
1158;2020-10-23;15542.0;132.48;2489
1159;2020-10-23;15547.0;443.05;2492
1160;2020-10-23;15550.0;201.96;2495
1161;2020-10-23;15553.0;296.90;2492
1162;2020-10-23;15555.0;91.74;2489
1163;2020-10-23;15558.0;107.61;2490
1164;2020-10-23;15559.0;92.32;2489
1165;2020-10-23;15560.0;238.26;2496
1166;2020-10-23;15562.0;381.22;2492
1167;2020-10-23;15566.0;360.78;2495
1168;2020-10-23;15578.0;495.19;2492
1169;2020-10-23;15580.0;125.26;2489
1170;2020-10-23;15582.0;291.21;2495
1171;2020-10-23;15588.0;238.11;2495
1172;2020-10-23;15589.0;74.46;2494
1173;2020-10-23;15598.0;78.09;2493
1174;2020-10-23;15605.0;149.24;2495
1175;2020-10-23;15606.0;154.28;2495
1176;2020-10-23;15607.0;123.43;2489
1177;2020-10-23;15612.0;191.67;2495
1178;2020-10-23;15614.0;354.24;2492
1179;2020-10-23;15615.0;242.38;2493
1180;2020-10-23;7000008.0;128.81;2495
1181;2020-10-23;7000011.0;190.76;2493
1182;2020-10-23;7000013.0;141.73;2496
1183;2020-10-23;7000018.0;141.16;2493
1184;2020-10-23;7000026.0;97.44;2490
1185;2020-10-23;7000029.0;183.26;2490
1186;2020-10-23;7000030.0;64.81;2489
1187;2020-10-23;7000031.0;89.67;2491
1188;2020-10-23;7000032.0;475.19;2492
1189;2020-10-23;7000038.0;120.29;2493
1190;2020-10-23;7000041.0;357.33;2492
1191;2020-10-23;7000042.0;153.25;2491
1192;2020-10-23;7000045.0;68.23;2493
1193;2020-10-23;7000052.0;46.65;2491
1194;2020-10-23;7000053.0;97.48;2489
1195;2020-10-23;7000054.0;176.86;2496
1196;2020-10-23;7000056.0;162.17;2495
1197;2020-10-23;7000059.0;74.45;2494
1198;2020-10-23;7000062.0;47.82;2494
1199;2020-10-23;7000063.0;52.62;2491
1200;2020-10-23;7000065.0;127.10;2490
1201;2020-10-23;7000066.0;114.70;2490
1202;2020-10-23;7000067.0;163.92;2496
1203;2020-10-23;7000069.0;110.74;2491
1204;2020-10-24;1.0;208.03;2496
1205;2020-10-24;4.0;159.81;2490
1206;2020-10-24;137.0;100.08;2489
1207;2020-10-24;2006.0;277.37;2496
1208;2020-10-24;2019.0;277.37;2496
1209;2020-10-24;2022.0;208.03;2496
1210;2020-10-24;2040.0;208.03;2496
1211;2020-10-24;2057.0;208.03;2496
1212;2020-10-24;2068.0;138.68;2496
1213;2020-10-24;14411.0;80.20;2489
1214;2020-10-24;15070.0;77.60;2491
1215;2020-10-24;15107.0;77.60;2491
1216;2020-10-24;15161.0;77.60;2491
1217;2020-10-24;15243.0;96.52;2491
1218;2020-10-24;15305.0;130.24;2489
1219;2020-10-24;15346.0;120.30;2489
1220;2020-10-24;15377.0;120.30;2489
1221;2020-10-24;15423.0;150.76;2490
1222;2020-10-24;15431.0;40.67;2491
1223;2020-10-24;15467.0;53.62;2494
1224;2020-10-24;15488.0;159.81;2490
1225;2020-10-24;15555.0;119.10;2489
1226;2020-10-24;15560.0;208.03;2496
1227;2020-10-24;15562.0;247.00;2492
1228;2020-10-24;15607.0;143.35;2489
1229;2020-10-24;7000029.0;187.17;2490
1230;2020-10-24;7000030.0;58.83;2489
1231;2020-10-24;7000031.0;88.33;2491
1232;2020-10-24;7000032.0;253.54;2492
1233;2020-10-24;7000038.0;184.78;2493
1234;2020-10-24;7000042.0;77.60;2491
1235;2020-10-24;7000052.0;40.67;2491
1236;2020-10-24;7000059.0;53.62;2494
1237;2020-10-24;7000065.0;147.07;2490
1238;2020-10-24;7000066.0;155.09;2490
1239;2020-10-24;7000067.0;277.37;2496
1240;2020-10-24;7000069.0;88.33;2491
1241;2020-10-26;2001.0;83.75;2495
1242;2020-10-26;2019.0;213.94;2496
1243;2020-10-26;2022.0;190.37;2496
1244;2020-10-26;2023.0;199.33;2496
1245;2020-10-26;2026.0;266.21;2496
1246;2020-10-26;2040.0;125.60;2496
1247;2020-10-26;2047.0;127.72;2496
1248;2020-10-26;2057.0;148.59;2496
1249;2020-10-26;2068.0;162.07;2496
1250;2020-10-26;2072.0;127.72;2496
1251;2020-10-26;2120.0;83.75;2495
1252;2020-10-26;2149.0;78.37;2495
1253;2020-10-26;2158.0;166.54;2495
1254;2020-10-26;2167.0;39.18;2495
1255;2020-10-26;10124.0;43.71;2489
1256;2020-10-26;10228.0;82.18;2489
1257;2020-10-26;14340.0;130.62;2493
1258;2020-10-26;14347.0;43.32;2493
1259;2020-10-26;14417.0;95.57;2491
1260;2020-10-26;15017.0;77.31;2489
1261;2020-10-26;15070.0;92.73;2491
1262;2020-10-26;15083.0;127.61;2490
1263;2020-10-26;15102.0;22.93;2494
1264;2020-10-26;15103.0;73.90;2490
1265;2020-10-26;15107.0;92.53;2491
1266;2020-10-26;15110.0;63.97;2489
1267;2020-10-26;15112.0;126.17;2490
1268;2020-10-26;15138.0;75.81;2489
1269;2020-10-26;15143.0;89.48;2491
1270;2020-10-26;15150.0;320.13;2492
1271;2020-10-26;15151.0;73.79;2489
1272;2020-10-26;15161.0;89.48;2491
1273;2020-10-26;15162.0;82.58;2489
1274;2020-10-26;15173.0;113.73;2490
1275;2020-10-26;15176.0;94.72;2491
1276;2020-10-26;15213.0;42.12;2489
1277;2020-10-26;15217.0;232.86;2492
1278;2020-10-26;15223.0;77.94;2489
1279;2020-10-26;15228.0;84.23;2489
1280;2020-10-26;15243.0;91.67;2491
1281;2020-10-26;15245.0;92.73;2491
1282;2020-10-26;15246.0;43.71;2489
1283;2020-10-26;15274.0;84.23;2489
1284;2020-10-26;15277.0;155.76;2490
1285;2020-10-26;15343.0;320.13;2492
1286;2020-10-26;15346.0;37.36;2489
1287;2020-10-26;15347.0;63.97;2489
1288;2020-10-26;15358.0;91.67;2491
1289;2020-10-26;15369.0;152.12;2490
1290;2020-10-26;15377.0;43.71;2489
1291;2020-10-26;15383.0;118.51;2491
1292;2020-10-26;15392.0;320.13;2492
1293;2020-10-26;15401.0;98.69;2489
1294;2020-10-26;15405.0;104.32;2489
1295;2020-10-26;15408.0;261.81;2492
1296;2020-10-26;15409.0;89.48;2491
1297;2020-10-26;15414.0;205.88;2492
1298;2020-10-26;15421.0;82.60;2495
1299;2020-10-26;15422.0;61.96;2489
1300;2020-10-26;15423.0;110.85;2490
1301;2020-10-26;15428.0;84.23;2489
1302;2020-10-26;15431.0;44.74;2491
1303;2020-10-26;15432.0;98.69;2489
1304;2020-10-26;15435.0;42.12;2489
1305;2020-10-26;15436.0;85.08;2489
1306;2020-10-26;15438.0;63.97;2489
1307;2020-10-26;15450.0;130.62;2493
1308;2020-10-26;15457.0;201.52;2492
1309;2020-10-26;15459.0;112.29;2490
1310;2020-10-26;15460.0;46.93;2491
1311;2020-10-26;15467.0;36.87;2494
1312;2020-10-26;15476.0;152.56;2493
1313;2020-10-26;15479.0;108.91;2493
1314;2020-10-26;15486.0;113.73;2490
1315;2020-10-26;15488.0;149.24;2490
1316;2020-10-26;15507.0;33.02;2494
1317;2020-10-26;15515.0;110.10;2489
1318;2020-10-26;15516.0;46.93;2491
1319;2020-10-26;15521.0;62.31;2489
1320;2020-10-26;15526.0;83.75;2495
1321;2020-10-26;15535.0;83.75;2495
1322;2020-10-26;15539.0;211.61;2492
1323;2020-10-26;15542.0;41.09;2489
1324;2020-10-26;15547.0;293.15;2492
1325;2020-10-26;15550.0;35.84;2495
1326;2020-10-26;15553.0;205.88;2492
1327;2020-10-26;15555.0;63.97;2489
1328;2020-10-26;15559.0;40.45;2489
1329;2020-10-26;15562.0;243.67;2492
1330;2020-10-26;15566.0;39.18;2495
1331;2020-10-26;15568.0;81.06;2495
1332;2020-10-26;15578.0;174.54;2492
1333;2020-10-26;15580.0;63.23;2489
1334;2020-10-26;15582.0;81.06;2495
1335;2020-10-26;15588.0;39.18;2495
1336;2020-10-26;15589.0;52.13;2494
1337;2020-10-26;15598.0;144.47;2493
1338;2020-10-26;15605.0;121.26;2495
1339;2020-10-26;15607.0;63.97;2489
1340;2020-10-26;15611.0;38.09;2491
1341;2020-10-26;15612.0;70.42;2495
1342;2020-10-26;15614.0;209.28;2492
1343;2020-10-26;15615.0;87.25;2493
1344;2020-10-26;7000008.0;41.88;2495
1345;2020-10-26;7000011.0;108.64;2493
1346;2020-10-26;7000018.0;65.31;2493
1347;2020-10-26;7000026.0;112.29;2490
1348;2020-10-26;7000029.0;150.68;2490
1349;2020-10-26;7000030.0;131.11;2489
1350;2020-10-26;7000042.0;118.51;2491
1351;2020-10-26;7000053.0;52.12;2489
1352;2020-10-26;7000056.0;146.70;2495
1353;2020-10-26;7000059.0;33.52;2494
1354;2020-10-26;7000062.0;22.94;2494
1355;2020-10-26;7000065.0;226.02;2490
1356;2020-10-26;7000066.0;75.34;2490
1357;2020-10-27;1.0;2777.34;2496
1358;2020-10-27;2001.0;121.86;2495
1359;2020-10-27;2006.0;213.21;2496
1360;2020-10-27;2019.0;191.02;2496
1361;2020-10-27;2022.0;194.21;2496
1362;2020-10-27;2023.0;209.34;2496
1363;2020-10-27;2026.0;182.23;2496
1364;2020-10-27;2040.0;144.64;2496
1365;2020-10-27;2047.0;170.54;2496
1366;2020-10-27;2057.0;164.47;2496
1367;2020-10-27;2068.0;185.63;2496
1368;2020-10-27;2072.0;188.07;2496
1369;2020-10-27;2120.0;108.73;2495
1370;2020-10-27;2149.0;195.91;2495
