Date;Heure;Probleme;Name;satisfiedCost;undeliveredCost;travelCost;distanceCost;firstDeliveryCost;maxfirstDelivery;clientWaitingCost;driverUsed;underWorkCost;overTimeCost;Depot;runtime;MAX_OVERTIME;INTRA_ORDER_DELIVERY;INTER_ORDER_DELIVERY;FIRST_DEL_MAX_ARRIVAL;LOCAL_SEARCH;NO_SHIFT_LIMIT;TIME_LIMIT
2023-8-15;22:37:8;cq;20201124;2677.5;8;17890.2;16218.6;443.206;35.6167;0;128;1271.63;2000.44;8;653764;120;20;25;60;1;0;600000
2023-8-15;22:37:19;cq;20201116;2939.5;0;22203.6;20530.2;667.322;52.455;0;136;1698.94;3439.65;7;665716;120;20;25;60;1;0;600000
2023-8-15;22:37:31;cq;20201126;2898.5;72.5;21692.1;20055.3;946.093;58.54;0;133;741.418;1406.09;7;676049;120;20;25;60;1;0;600000
2023-8-15;22:38:2;cq;20201128;776;0;2333.7;1724.87;0;0;0;30;546.965;596.987;3;1813056;120;20;25;60;1;0;1800000
2023-8-15;22:38:1;cq;20201003;613.5;0;3903.17;3833.66;48.4443;25.175;0;29;249.762;750.742;3;1808263;120;20;25;60;1;0;1800000
2023-8-15;22:38:2;cq;20201121;226.5;0;1243.55;958.349;0;0;0;13;0;0;1;1815115;120;20;25;60;1;0;1800000
2023-8-15;22:38:3;cq;20201010;267;0;745.097;523.463;0;0;0;13;0;0;1;1817246;120;20;25;60;1;0;1800000
2023-8-15;22:38:7;cq;20201031;375;0;1015.38;703.456;0;0;0;15;128.256;228.248;2;1816526;120;20;25;60;1;0;1800000
2023-8-15;22:38:11;cq;20201107;333.5;0;753.263;471.468;0;0;0;18;479.36;0;2;1817972;120;20;25;60;1;0;1800000
2023-8-15;22:38:37;cq;20201114;388;0;1737.86;1405.52;0;0;0;18;305.132;293.535;2;1839236;120;20;25;60;1;0;1800000
2023-8-15;22:38:53;cq;20201024;937.5;0;4283.55;3870.19;0;0;0;34;265.35;840.081;3;1864873;120;20;25;60;1;0;1800000
2023-8-15;22:38:57;cq;20201121;226.5;0;1243.55;958.349;4.29952;4.29952;0;13;87.296;0;1;308679;120;20;25;60;1;0;300000
2023-8-15;22:38:57;cq;20201003;613.5;0;3974.39;3936.05;56.5593;25.175;10;29;188.182;579.044;3;318126;120;20;25;60;1;0;300000
2023-8-15;22:39:2;cq;20201010;267;0;745.097;523.463;0;0;0;13;221.008;0;1;315157;120;20;25;60;1;0;300000
2023-8-15;22:39:3;cq;20201031;375;0;1018.78;705.171;0;0;12;15;133.233;230.078;2;321709;120;20;25;60;1;0;300000
2023-8-15;22:39:5;cq;20201107;333.5;0;785.605;490.871;5.71429;5.71429;0;18;312.833;0;2;323184;120;20;25;60;1;0;300000
2023-8-15;22:39:14;cq;20201114;388;0;1859.24;1510.96;0.324086;0.167658;0;19;285.855;0;2;324241;120;20;25;60;1;0;300000
2023-8-15;22:40:22;cq;20201106;3308.5;42;21919.6;20564.1;1009.32;56.6733;0;141;1580.91;3077.72;8;620023;120;20;25;60;1;0;600000
2023-8-15;22:40:32;cq;20201009;3229;0;21728;20131.7;327.324;43.3333;0;129;329.948;3459.13;8;625475;120;20;25;60;1;0;600000
2023-8-15;22:40:30;cq;20201120;3391.5;10;24277.7;22282.2;1215.6;59.6217;0;140;532.145;3625.48;8;631836;120;20;25;60;1;0;600000
2023-8-15;22:40:36;cq;20201118;3541;0;22134.2;20559.9;601.196;52.1857;0;139;408.652;3335.12;8;631512;120;20;25;60;1;0;600000
2023-8-15;22:40:36;cq;20201111;3437.5;0;26112.4;24521.7;401.525;44.5533;0;142;741.534;4634.69;8;631924;120;20;25;60;1;0;600000
2023-8-15;22:40:51;cq;20201102;3078.5;0;23435.7;22416.7;270.942;37.2367;0;132;465.912;3970.21;8;645604;120;20;25;60;1;0;600000
2023-8-15;22:40:54;cq;20201113;3670.5;0;26382.3;24912.2;733.577;56.7117;0;144;244.951;3542.56;8;646788;120;20;25;60;1;0;600000
2023-8-15;22:41:22;cq;20201014;3471;0;24757.2;23571.3;325.505;44.6283;0;137;497.501;4261.92;8;673713;120;20;25;60;1;0;600000
2023-8-15;22:41:28;cq;20201021;1160.5;0;6451.2;5941.35;15.9894;5;0;68;2583.47;660.679;6;1809054;120;20;25;60;1;0;1800000
2023-8-15;22:41:34;cq;20201109;1746.5;0;14233.6;13187.1;93.3836;33.55;33;94;1048.66;1373.23;7;1813559;120;20;25;60;1;0;1800000
2023-8-15;22:41:40;cq;20201110;3480.5;19;23320.5;21702.4;1072.63;59.8364;0;142;834.165;4317.44;8;692461;120;20;25;60;1;0;600000
