Date;Heure;Probleme;Name;satisfiedCost;undeliveredCost;travelCost;distanceCost;firstDeliveryCost;clientWaitingCost;driverUsed;underWorkCost;overTimeCost;Depot;runtime;MAX_OVERTIME;INTRA_ORDER_DELIVERY;INTER_ORDER_DELIVERY;FIRST_DEL_MAX_ARRIVAL2023-8-6;20:56:53;cq;20201003;603.5;10;3352.79;3426.53;19.775;0;29;169.508;196.19;3;307772;120;10;25;20
2023-8-6;21:16:53;cq;20201121;226.5;0;1243.55;958.349;0.505714;0;13;253.645;0;1;308175;120;10;25;20
2023-8-6;21:16:54;cq;20201003;603.5;10;3880.31;3863.86;21.775;0;29;144.915;179.205;3;308896;120;10;25;20
2023-8-6;21:16:54;cq;20201109;1695.5;51;13978.4;12991.3;192.642;0;94;1262.04;1070.99;7;307518;120;10;25;20
2023-8-6;21:16:54;cq;20201014;3357;114;23520;22437.7;512.86;0;136;402.398;2200;8;309741;120;10;25;20
2023-8-6;21:16:55;cq;20201003;603.5;10;3316.48;3371.92;26.5183;0;29;140.21;186.653;3;308881;120;10;25;20
2023-8-6;21:16:55;cq;20201107;333.5;0;888.77;569.559;0;25;17;513.623;0;2;308537;120;10;25;20
2023-8-6;21:16:55;cq;20201028;2774;318.5;19859.2;18609.5;463.751;0;145;2240.03;1676.25;7;306754;120;10;25;20
2023-8-6;21:16:55;cq;20201103;3621.5;421;23154.9;21747.8;360.418;0;144;506.089;3502.93;8;308401;120;10;25;20
2023-8-6;21:16:55;cq;20201125;2185.5;239.5;18755.4;17656.4;288.182;0;136;1732.19;1000.86;7;304308;120;10;25;20
2023-8-6;21:16:56;cq;20201120;3128;273.5;23691.9;22089.7;392.874;0;140;807.581;2180.01;8;309482;120;10;25;20
2023-8-6;21:16:56;cq;20201128;776;0;2556.32;1940.48;0;21;31;501.462;569.207;3;307562;120;10;25;20
2023-8-6;21:16:56;cq;20201127;2436;693.5;15972.3;14633.9;183.727;0;136;2605.12;1415.47;7;307374;120;10;25;20
2023-8-6;21:16:56;cq;20201029;3691.5;255;25589.5;23821.5;530.517;0;148;800.468;3573.37;8;309594;120;10;25;20
2023-8-6;21:16:56;cq;20201111;3356.5;81;23380.8;21730.3;388.23;0;143;1898.37;2863.94;8;308024;120;10;25;20
2023-8-6;21:16:56;cq;20201116;2501;438.5;18393.9;16847.9;257.373;0;134;2139.43;1519.81;7;311565;120;10;25;20
2023-8-6;21:16:57;cq;20201016;2024.5;35.5;10928.2;10090.9;207.812;0;116;1973.42;410.15;8;309719;120;10;25;20
2023-8-6;21:16:57;cq;20201107;287.5;46;695.807;467.99;0;0;18;348.032;0;2;309655;120;10;25;20
2023-8-6;21:16:58;cq;20201105;3622;458;24094.2;22565.5;509.269;0;145;736.309;3720.34;8;312254;120;10;25;20
2023-8-6;21:16:58;cq;20201019;2887.5;122;19362.5;18075.5;348.692;0;137;1071.03;1479.08;8;308641;120;10;25;20
2023-8-6;21:16:58;cq;20201024;937.5;0;4610.55;4254.64;6;36;32;648.955;1987.26;3;312493;120;10;25;20
2023-8-6;21:16:59;cq;20201130;2107;220.5;13824.7;12322.2;189.647;0;117;1133.2;716.649;6;312617;120;10;25;20
2023-8-6;21:16:59;cq;20201109;1699.5;47;13478;12494.1;263.306;0;93;1678.21;1096.72;7;311488;120;10;25;20
2023-8-6;21:16:59;cq;20201013;1565;0;10044.4;9455.5;19.5278;20;97;2955.35;332.652;8;311445;120;10;25;20
2023-8-6;21:16:59;cq;20201013;1565;0;9720.52;9128.89;23.8589;0;96;3087.43;95.74;8;311624;120;10;25;20
2023-8-6;21:16:59;cq;20201021;1160.5;0;6107.22;5602.41;9.9491;21;73;3202.86;185.021;6;313466;120;10;25;20
2023-8-6;21:16:59;cq;20201128;776;0;2278.18;1671.77;0;0;29;1031.24;438.14;3;314885;120;10;25;20
2023-8-6;21:16:59;cq;20201103;3634;408.5;23855.1;22575.7;375.737;0;144;411.986;3845.67;8;314062;120;10;25;20
2023-8-6;21:17:0;cq;20201120;3138;263.5;23490.3;21585.8;477.718;0;140;586.212;2447.86;8;311320;120;10;25;20
2023-8-6;21:17:0;cq;20201010;267;0;745.097;523.463;0;0;13;0;0;1;314299;120;10;25;20
2023-8-6;21:17:1;cq;20201109;1697.5;49;13880.2;12860.6;213.044;0;93;1419.53;1169.39;7;315547;120;10;25;20
2023-8-6;21:17:1;cq;20201124;2590.5;95;16422.5;14750.7;286.241;0;128;1174.93;2470.61;8;315782;120;10;25;20
2023-8-6;21:17:1;cq;20201128;776;0;2671.82;2066;0;0;31;284.249;563.52;3;315498;120;10;25;20
2023-8-6;21:17:2;cq;20201105;3558.5;521.5;22968.6;21469.9;420.657;0;144;1323.91;3933.54;8;313294;120;10;25;20
2023-8-6;21:17:2;cq;20201110;3221;278.5;19032.4;17432.5;393.849;0;141;2204.98;2690.84;8;315183;120;10;25;20
2023-8-6;21:17:3;cq;20201029;3740.5;206;24291.8;22631.6;504.258;0;148;1248.21;2978.99;8;315109;120;10;25;20
2023-8-6;21:17:3;cq;20201104;3602;351.5;23511.2;22167.9;514.182;0;148;509.265;1871.57;8;316329;120;10;25;20
2023-8-6;21:17:3;cq;20201020;2609;64;16181.7;15453.6;211.5;0;132;3654.25;1021.35;8;315188;120;10;25;20
2023-8-6;21:17:3;cq;20201117;2993;295.5;21273.5;20106.1;390.245;0;140;1003.79;1416.25;7;318087;120;10;25;20
2023-8-6;21:17:3;cq;20201017;297;522;1268.09;999.706;0;0;18;2196.88;165.647;2;316751;120;10;25;20
2023-8-6;21:17:3;cq;20201020;2626;47;18417.4;17677.3;326.762;0;132;2387.84;1862;8;316816;120;10;25;20
2023-8-6;21:17:4;cq;20201026;1839.5;0;14390.9;13721;44.4428;20;116;1826.7;892.672;8;317071;120;10;25;20
2023-8-6;21:17:5;cq;20201124;2568;117.5;16536.2;14945.5;272.928;0;128;1349.06;2262.69;8;316308;120;10;25;20
2023-8-6;21:17:5;cq;20201130;2128;199.5;13236.5;11647.2;177.106;0;117;1030.09;844.451;6;319934;120;10;25;20
2023-8-6;21:17:5;cq;20201114;388;0;1783.08;1444.03;0;0;19;149.484;0;2;315529;120;10;25;20
2023-8-6;21:17:5;cq;20201121;226.5;0;1243.55;958.349;6.66238;0;13;43.5507;0;1;316861;120;10;25;20
2023-8-6;21:17:5;cq;20201013;1565;0;9835.92;9241.47;19.8206;29;96;3886.31;283.095;8;318421;120;10;25;20
2023-8-6;21:17:5;cq;20201119;3064.5;383;20950.9;19385.7;360.527;0;141;706.4;2722.1;8;316550;120;10;25;20
2023-8-6;21:17:6;cq;20201103;3666;376.5;25146.5;23887;343.536;0;144;84.5111;4385.6;8;320996;120;10;25;20
2023-8-6;21:17:6;cq;20201026;1839.5;0;14530.7;13794;55.0903;0;113;2205.22;338.272;8;319896;120;10;25;20
2023-8-6;21:17:6;cq;20201109;1699.5;47;13987.9;12925.2;252.704;0;94;1219.31;874.271;7;320057;120;10;25;20
2023-8-6;21:17:6;cq;20201125;2233.5;191.5;17574.7;16359.9;405.15;0;136;2905.42;1072.69;7;314402;120;10;25;20
2023-8-6;21:17:6;cq;20201121;226.5;0;1243.55;958.349;2.87548;0;13;0;0;1;319755;120;10;25;20
2023-8-6;21:17:6;cq;20201118;3014;527;18511.5;17305.5;352.448;0;139;1246.28;1392.07;8;320019;120;10;25;20
2023-8-6;21:17:7;cq;20201007;2512.5;0;15166;13826.9;144.657;0;127;877.677;654.502;8;318000;120;10;25;20
2023-8-6;21:17:7;cq;20201123;2375;220;18047.9;16833;207.251;0;128;1135.77;1024.81;7;319043;120;10;25;20
2023-8-6;21:17:7;cq;20201112;3495.5;189;23538.8;22190.5;373.519;0;142;534.617;3534.24;8;322664;120;10;25;20
2023-8-6;21:17:7;cq;20201002;2740;153.5;16760;15636.4;161.252;0;127;2314.35;1248.34;8;321163;120;10;25;20
2023-8-6;21:17:8;cq;20201002;2743.5;150;16474.6;15419;209.004;0;127;3429.2;1265.39;8;322894;120;10;25;20
2023-8-6;21:17:8;cq;20201103;3473;569.5;21783.1;20636.3;341.372;0;144;773.143;3016.46;8;323045;120;10;25;20
2023-8-6;21:17:9;cq;20201017;297;522;1268.09;999.706;0;0;18;2265.5;187.61;2;321756;120;10;25;20
2023-8-6;21:17:9;cq;20201107;333.5;0;777.252;486.932;4.03452;0;18;259.622;0;2;323349;120;10;25;20
2023-8-6;21:17:9;cq;20201016;2034;26;11730.6;10879.3;241.469;0;113;2505.51;593.185;8;322505;120;10;25;20
2023-8-6;21:17:10;cq;20201117;2923.5;365;19700.2;18334.4;359.942;0;138;1361.15;934.278;7;324725;120;10;25;20
2023-8-6;21:17:10;cq;20201021;1160.5;0;6159.52;5627.22;15.5211;29;71;2913.85;996.452;6;321952;120;10;25;20
2023-8-6;21:17:10;cq;20201015;3906.5;274.5;24269.4;22446.8;319.511;0;140;657.114;4601.6;8;319655;120;10;25;20
2023-8-6;21:17:10;cq;20201031;375;0;1017.64;704.599;0;0;15;299.031;405.82;2;324093;120;10;25;20
2023-8-6;21:17:10;cq;20201104;3578.5;375;22450.5;20924.7;329.42;0;148;888.015;2070.7;8;325272;120;10;25;20
2023-8-6;21:17:10;cq;20201026;1839.5;0;14399.2;13709;70.9521;0;114;2357.61;597.528;8;320400;120;10;25;20
2023-8-6;21:17:11;cq;20201119;3061.5;386;20789.7;19446.8;401.677;0;139;1095.06;2460.76;8;321652;120;10;25;20
2023-8-6;21:17:11;cq;20201031;375;0;1022.18;706.885;0;0;15;337.741;393.325;2;325541;120;10;25;20
2023-8-6;21:17:11;cq;20201009;3133;96;19137.7;17550.6;339.063;0;129;705.33;2626.88;8;325200;120;10;25;20
2023-8-6;21:17:11;cq;20201005;3124;76;20112;18788.7;260.282;0;116;393.416;3756.92;8;325312;120;10;25;20
2023-8-6;21:17:11;cq;20201110;3133.5;366;20611;19172.2;340.904;0;142;964.933;2762.64;8;325057;120;10;25;20
2023-8-6;21:17:11;cq;20201130;2097;230.5;12839.3;11248.7;164.389;0;117;2331.26;462.684;6;323193;120;10;25;20
2023-8-6;21:17:12;cq;20201125;2254.5;170.5;18925.4;17632.1;437.63;0;133;2106.63;1424.8;7;323047;120;10;25;20
2023-8-6;21:17:12;cq;20201031;375;0;1034.45;720.048;0;5;15;294.111;47.6767;2;326768;120;10;25;20
2023-8-6;21:17:12;cq;20201022;3231.5;205.5;23246.5;22088.4;447.202;0;147;1587;2788.74;8;324976;120;10;25;20
2023-8-6;21:17:13;cq;20201121;226.5;0;1243.55;958.349;2.87548;0;13;61.304;0;1;324173;120;10;25;20
2023-8-6;21:17:13;cq;20201016;2019.5;40.5;11228.8;10429.9;203.189;0;112;2246.38;514.215;8;327007;120;10;25;20
2023-8-6;21:17:13;cq;20201030;3275.5;237.5;19885.1;18258.5;336.848;0;149;1751.35;1851.14;8;327774;120;10;25;20
2023-8-6;21:17:13;cq;20201016;2030.5;29.5;11787.6;10970.8;179.401;0;114;2345.75;535.711;8;328881;120;10;25;20
2023-8-6;21:17:14;cq;20201010;267;0;745.097;523.463;0;0;13;130.703;0;1;329056;120;10;25;20
2023-8-6;21:17:14;cq;20201028;2725.5;367;19061.2;17592.2;436.237;0;146;2545.13;1446.58;7;326978;120;10;25;20
2023-8-6;21:17:15;cq;20201111;3336;101.5;24198.7;22673.8;377.895;0;143;1434.28;4014.93;8;328906;120;10;25;20
2023-8-6;21:17:15;cq;20201116;2515;424.5;19747.4;18412;197.579;0;135;982.419;1573.17;7;329736;120;10;25;20
2023-8-6;21:17:15;cq;20201007;2512.5;0;16439.3;15236.8;42.8193;10;125;1272.23;1275.49;8;326907;120;10;25;20
2023-8-6;21:17:16;cq;20201102;2981.5;97;21978.1;21045.5;391.855;0;132;495.073;2665.41;8;324866;120;10;25;20
2023-8-6;21:17:16;cq;20201110;3131;368.5;21676.4;20211.7;335.628;0;141;852.094;2769.62;8;327641;120;10;25;20
2023-8-6;21:17:16;cq;20201024;937.5;0;4749.82;4455.71;0.554444;2;31;766.338;1468.95;3;324459;120;10;25;20
2023-8-6;21:17:17;cq;20201118;3109.5;431.5;20324;19101.3;492.591;0;139;703.894;1324.91;8;327848;120;10;25;20
2023-8-6;21:17:18;cq;20201117;2964;324.5;20504.5;19227.5;433.783;0;139;905.209;1520.36;7;329924;120;10;25;20
2023-8-6;21:17:18;cq;20201123;2384;211;18922.5;17712;254.958;0;128;1193.43;1344.18;7;333146;120;10;25;20
2023-8-6;21:17:19;cq;20201113;3406;264.5;22594.8;20949.6;399.747;0;144;685.122;1270.02;8;329597;120;10;25;20
2023-8-6;21:17:19;cq;20201019;2919;90.5;19596.5;18392.1;313.356;0;137;652.482;896.295;8;334352;120;10;25;20
2023-8-6;21:17:20;cq;20201112;3532.5;152;23540.2;22050.1;290.514;0;142;641.545;3108.15;8;334227;120;10;25;20
2023-8-6;21:17:21;cq;20201022;3252.5;184.5;24636.8;23567.5;464.611;0;147;977.843;2892.82;8;334776;120;10;25;20
2023-8-6;21:17:21;cq;20201120;3192.5;209;22864.9;21125.3;436.911;0;140;1003.63;2452.86;8;332612;120;10;25;20
2023-8-6;21:17:21;cq;20201118;3220.5;320.5;19904.3;18543.2;406.605;0;139;881.423;1333.19;8;333020;120;10;25;20
2023-8-6;21:17:22;cq;20201104;3536;417.5;22522.6;21187.6;448.024;0;148;982.746;2005.81;8;336723;120;10;25;20
2023-8-6;21:17:22;cq;20201114;388;0;1765.23;1423.28;0;0;18;257.812;0;2;324690;120;10;25;20
2023-8-6;21:17:22;cq;20201031;375;0;1017.65;704.599;0;19;15;216.063;607.041;2;334647;120;10;25;20
2023-8-6;21:17:23;cq;20201013;1565;0;9214.74;8609.31;32.1943;8;102;3927.51;218.683;8;336374;120;10;25;20
2023-8-6;21:17:23;cq;20201126;2642;329;19281.9;18000;417.876;0;133;683.53;1925.84;7;338143;120;10;25;20
2023-8-6;21:17:23;cq;20201116;2586.5;353;18316.2;16931;267.502;0;135;2969.1;1889;7;334777;120;10;25;20
2023-8-6;21:17:23;cq;20201020;2622;51;17302.1;16714.2;216.944;0;131;3369.11;1083.51;8;335900;120;10;25;20
2023-8-6;21:17:25;cq;20201020;2573.5;99.5;17846.5;17188.7;304.84;0;132;2195.64;1449.63;8;339336;120;10;25;20
2023-8-6;21:17:25;cq;20201117;2933;355.5;21168.5;19980.4;464.638;0;140;539.045;1322.28;7;336980;120;10;25;20
2023-8-6;21:17:25;cq;20201111;3339;98.5;23888.4;22211.7;389.027;0;143;1206.75;3861.9;8;337923;120;10;25;20
2023-8-6;21:17:26;cq;20201125;2202.5;222.5;18098.2;17013.7;334.061;0;132;2328.76;1185.72;7;339696;120;10;25;20
2023-8-6;21:17:27;cq;20201022;3215;222;24694.9;23629.9;393.486;0;147;1004.6;3238.63;8;339337;120;10;25;20
2023-8-6;21:17:27;cq;20201124;2544.5;141;17369.5;15721.6;304.556;0;126;1296.9;2518.85;8;338703;120;10;25;20
2023-8-6;21:17:27;cq;20201106;3105.5;245;20043.6;18796.1;333.006;0;141;1294.35;1760.99;8;341103;120;10;25;20
2023-8-6;21:17:28;cq;20201102;2966.5;112;22773.5;21656.1;379.279;0;132;565.982;2702.91;8;338088;120;10;25;20
2023-8-6;21:17:28;cq;20201024;937.5;0;4607.47;4249.87;0;5;34;280.927;1183.95;3;336742;120;10;25;20
2023-8-6;21:17:28;cq;20201014;3348.5;122.5;20509.7;19395.2;376.734;0;137;948.58;2209.52;8;342343;120;10;25;20
2023-8-6;21:17:32;cq;20201022;3238.5;198.5;24748.6;23632.2;389.459;0;147;1054.42;2338.22;8;346747;120;10;25;20
2023-8-6;21:17:33;cq;20201028;2745.5;347;19189.7;17959.4;488.419;0;145;2802.97;1402.69;7;343021;120;10;25;20
2023-8-6;21:17:35;cq;20201102;3046;32.5;22538.1;21484.6;323.982;0;132;416.009;2635.57;8;349394;120;10;25;20
2023-8-6;21:17:36;cq;20201106;3130;220.5;20291.9;19008.6;469.61;0;141;1582.77;2024.1;8;348597;120;10;25;20
2023-8-6;21:17:37;cq;20201023;3506.5;311.5;23640.4;22064.6;376.76;0;145;419.601;3611.97;8;346225;120;10;25;20
2023-8-6;21:17:38;cq;20201102;3062.5;16;22871.5;21846.2;335.131;0;132;804.753;2516.26;8;346183;120;10;25;20
2023-8-6;21:17:38;cq;20201005;3073;127;19004.8;17564.4;253.619;0;115;804.894;3039.45;8;352723;120;10;25;20
2023-8-6;21:17:38;cq;20201119;3057;390.5;20505.6;19125.8;433.324;0;141;983.507;2764.86;8;350672;120;10;25;20
2023-8-6;21:17:39;cq;20201027;3434;163;21327.9;19906.4;350.706;0;154;2326.82;2165.28;8;353967;120;10;25;20
2023-8-6;21:17:39;cq;20201124;2601.5;84;17352.6;15761.2;316.439;0;128;701.591;2108.19;8;353115;120;10;25;20
2023-8-6;21:17:39;cq;20201110;3185;314.5;21537.9;19840.6;365.418;0;142;1230.43;3484.18;8;352468;120;10;25;20
2023-8-6;21:17:40;cq;20201106;3104;246.5;19930.1;18700.1;311.997;0;141;1518.02;2143.42;8;354663;120;10;25;20
