Date;Heure;Probleme;Name;satisfiedCost;undeliveredCost;travelCost;distanceCost;firstDeliveryCost;maxfirstDelivery;clientWaitingCost;driverUsed;underWorkCost;overTimeCost;Depot;runtime;MAX_OVERTIME;INTRA_ORDER_DELIVERY;INTER_ORDER_DELIVERY;FIRST_DEL_MAX_ARRIVA;LOCAL_SEARCH;TIME_LIMIT
2023-8-12;21:13:41;cq;20201106;3350.5;0;21208.3;19708.2;1137.8;59.575;0;140;1275.72;1672.47;8;1846687;120;20;25;60;1;1800000
2023-8-12;21:13:43;cq;20201120;3401.5;0;23782;21942.5;986.237;59.9883;0;140;710.971;3000.44;8;1849118;120;20;25;60;1;1800000
2023-8-12;21:13:47;cq;20201020;2673;0;16232;15619.1;338.541;50.2133;0;133;3586.63;1684.91;8;1851738;120;20;25;60;1;1800000
2023-8-12;21:13:49;cq;20201009;3229;0;19487.2;17930.3;216.387;37.4583;0;129;1479.78;3198.59;8;1855102;120;20;25;60;1;1800000
2023-8-12;21:13:50;cq;20201125;2425;0;18187.9;16860.1;509.309;51.2433;0;136;2576.52;1804.39;7;1854502;120;20;25;60;1;1800000
2023-8-12;21:13:51;cq;20201118;3541;;21690.5;20214.4;498.429;48.7171;;138;679.268;3371.2;8;1856537;120;20;25;60;1;1800000
2023-8-12;21:13:56;cq;20201112;3684.5;0;25200.3;23804;265.238;43.3406;0;142;305.485;4379.2;8;1860912;120;20;25;60;1;1800000
2023-8-12;21:14:1;cq;20201126;2923;48;22513.4;21096.1;1165.66;59.6467;0;133;868.189;2219.23;7;1867117;120;20;25;60;1;1800000
2023-8-12;21:14:3;cq;20201029;3946.5;0;26230.5;24251.6;656.23;57.1049;0;150;659.479;5122.61;8;1867672;120;20;25;60;1;1800000
2023-8-12;21:14:7;cq;20201024;937.5;0;4159.68;3759.18;0;0;4;34;283.04;866.977;3;1872703;120;20;25;60;1;1800000
2023-8-12;21:14:15;cq;20201029;3946.5;0;24274;22409.4;779.468;57.1049;0;150;1299.88;3898.63;8;1880562;120;20;25;60;1;1800000
2023-8-12;21:14:15;cq;20201123;2595;0;20730.8;19338.2;748.095;58.0217;0;127;713.283;3106.77;7;1868907;120;20;25;60;1;1800000
2023-8-12;21:14:16;cq;20201112;3684.5;0;24348.9;22945.9;313.767;25.7617;0;141;444.685;3571.61;8;1879578;120;20;25;60;1;1800000
2023-8-12;21:14:26;cq;20201104;3933.5;20;26910.3;25242.9;1426.33;59.0161;;148;429.862;2968.06;8;1891579;120;20;25;60;1;1800000
2023-8-12;21:14:34;cq;20201030;3513;0;20898.5;19138;890.56;59.6683;0;149;2778.27;2904.72;8;1900058;120;20;25;60;1;1800000
2023-8-12;21:14:45;cq;20201113;3670.5;0;25150.3;23683.8;899.907;54.1317;0;144;541.021;3520.15;8;1910130;120;20;25;60;1;1800000
2023-8-12;21:15:54;cq;20201024;937.5;0;4289.01;3870.95;0;0;0;34;265.35;854.691;3;1979474;120;20;25;60;1;1800000
2023-8-12;21:42:59;cq;20201021;1160.5;0;6755.54;6299.46;6.21934;3.21222;0;70;2485.02;475.854;6;3604121;120;20;25;60;1;3600000
2023-8-12;21:43:0;cq;20201114;388;0;1775.1;1440.71;;0;0;19;247.815;0;2;3603322;120;20;25;60;1;3600000
2023-8-12;21:43:2;cq;20201006;3739.5;0;24361.2;22915.3;785.321;52.8867;0;137;1456.46;5102.66;8;3606892;120;20;25;60;1;3600000
2023-8-12;21:43:3;cq;20201124;2685.5;0;17192.9;15506.1;171.431;52.3333;0;126;1654.12;2530.4;8;3608295;120;20;25;60;1;3600000
2023-8-12;21:43:3;cq;20201020;2673;0;16743.1;16102.1;140.848;50.2133;0;129;3828.76;1706.93;8;3606017;120;20;25;60;1;3600000
2023-8-12;21:43:5;cq;20201121;226.5;0;1243.55;958.349;0;0;0;13;96.0052;0;1;3608379;120;20;25;60;1;3600000
2023-8-12;21:43:5;cq;20201130;2327.5;0;15354.8;13830.5;137.791;37.3733;0;115;1794.28;1556.63;6;3607835;120;20;25;60;1;3600000
2023-8-12;21:43:5;cq;20201010;267;0;745.097;523.463;0;0;0;13;0;0;1;3606982;120;20;25;60;1;3600000
2023-8-12;21:43:5;cq;20201026;1839.5;0;14001.3;13294.9;38.585;33.1827;0;116;2891.75;679.219;8;3609348;120;20;25;60;1;3600000
2023-8-12;21:43:6;cq;20201109;1746.5;0;14338.4;13264.5;28.917;11.1727;0;94;1329.03;1546.42;7;3611098;120;20;25;60;1;3600000
2023-8-12;21:43:7;cq;20201114;388;0;1714.8;1386.54;0;0;11;19;174.193;79.031;2;3612204;120;20;25;60;1;3600000
2023-8-12;21:43:9;cq;20201003;613.5;0;3808.76;3786.98;12.41;12.41;;29;162.415;239.346;3;3614370;120;20;25;60;1;3600000
2023-8-12;21:43:10;cq;20201130;2327.5;0;15283.8;13678.3;120.178;29.8322;2;117;1192.09;1712.21;6;3615120;120;20;25;60;1;3600000
2023-8-12;21:43:10;cq;20201007;2512.5;0;14875.6;13684.7;2.615;2.52333;14;127;1976.42;941.099;8;3613808;120;20;25;60;1;3600000
2023-8-12;21:43:11;cq;20201030;3513;0;21201.3;19444.9;861.164;52.744;0;149;1777.59;2532.89;8;3614184;120;20;25;60;1;3600000
2023-8-12;21:43:12;cq;20201128;776;0;2294.41;1681.86;0;0;0;30;576.37;599.958;3;3617053;120;20;25;60;1;3600000
2023-8-12;21:43:12;cq;20201010;267;0;745.097;523.463;0;0;0;13;0;0;1;3615713;120;20;25;60;1;3600000
2023-8-12;21:43:13;cq;20201016;2060;0;12747.7;12015.5;59.8353;13.3269;0;108;2909.83;1054.29;8;3615964;120;20;25;60;1;3600000
2023-8-12;21:43:13;cq;20201118;3541;;22379.2;20864.7;661.156;57.5958;0;139;940.232;3173.21;8;3612619;120;20;25;60;1;3600000
2023-8-12;21:43:14;cq;20201016;2060;0;12712.1;11971;85.4741;20.92;19;104;3661.94;1410.38;8;3619128;120;20;25;60;1;3600000
2023-8-12;21:43:15;cq;20201007;2512.5;0;15467.8;14259.8;2.86167;2;0;126;1482.95;1146.79;8;3617572;120;20;25;60;1;3600000
2023-8-12;21:43:15;cq;20201121;226.5;0;1243.55;958.349;0;0;0;13;93.6129;0;1;3620750;120;20;25;60;1;3600000
2023-8-12;21:43:15;cq;20201109;1746.5;0;15115.1;13955;35.1868;7.65167;13;93;1028.25;1240.05;7;3620861;120;20;25;60;1;3600000
2023-8-12;21:43:16;cq;20201123;2595;0;19232.2;17837.7;201.831;47.4217;0;128;1078.8;2628.35;7;3618719;120;20;25;60;1;3600000
2023-8-12;21:43:17;cq;20201009;3229;0;21598.1;20156.5;201.01;27.6867;0;129;473.189;3348.37;8;3620391;120;20;25;60;1;3600000
2023-8-12;21:43:17;cq;20201102;3078.5;0;23594.4;22642.2;145.144;13.59;0;132;521.349;3932.56;8;3622407;120;20;25;60;1;3600000
2023-8-12;21:43:22;cq;20201125;2425;0;18904.9;17669.7;190.674;50.3198;0;136;2391.11;2103.63;7;3625252;120;20;25;60;1;3600000
2023-8-12;21:43:23;cq;20201014;3471;;22440.5;21204.9;286.089;30.8233;0;137;481.164;3302.01;8;3624798;120;20;25;60;1;3600000
2023-8-12;21:43:24;cq;20201026;1839.5;0;13333.6;12491.4;36.3783;14.0633;0;116;2350.78;844.038;8;3629430;120;20;25;60;1;3600000
2023-8-12;21:43:26;cq;20201107;333.5;0;753.263;471.468;0;0;0;18;126.024;0;2;3619417;120;20;25;60;1;3600000
2023-8-12;21:43:27;cq;20201021;1160.5;0;5978.48;5493.89;2.705;2.705;44;71;2869.7;422.733;6;3632362;120;20;25;60;1;3600000
2023-8-12;21:43:29;cq;20201120;3401.5;0;23089.4;21087.8;1093.14;55.0617;0;140;1320.5;3275.79;8;3634020;120;20;25;60;1;3600000
2023-8-12;21:43:29;cq;20201126;2939.5;31.5;22269.5;21010.1;1075.93;59.865;0;133;952.868;2482.67;7;3634832;120;20;25;60;1;3600000
2023-8-12;21:43:30;cq;20201013;1565;0;10120.2;9514.45;18.5722;13.0367;3;98;3382.95;156.533;8;3635053;120;20;25;60;1;3600000
2023-8-12;21:43:31;cq;20201112;3684.5;0;23597;22198.7;201.083;21.4317;0;142;1023.52;3673.35;8;3635237;120;20;25;60;1;3600000
2023-8-12;21:43:32;cq;20201123;2595;0;19126.7;17807.4;267.602;57.1717;0;128;1363.55;2686.85;7;3636009;120;20;25;60;1;3600000
2023-8-12;21:43:33;cq;20201125;2425;0;18231.3;16908.2;251.623;56.6898;0;136;1970.54;1801.13;7;3636226;120;20;25;60;1;3600000
2023-8-12;21:43:33;cq;20201020;2673;0;17533.1;16953.7;140.334;34.3098;0;130;3416.33;2682.58;8;3637026;120;20;25;60;1;3600000
2023-8-12;21:43:35;cq;20201003;613.5;0;3711.64;3708.68;15.7117;12.41;4;29;211.227;647.315;3;3625934;120;20;25;60;1;3600000
2023-8-12;21:43:36;cq;20201002;2893.5;0;18048.9;16787.5;209.872;59.2436;0;131;1505.95;1400.03;8;3641988;120;20;25;60;1;3600000
2023-8-12;21:43:36;cq;20201013;1565;0;9207.85;8623.51;18.01;14;0;93;5345.49;619.745;8;3641426;120;20;25;60;1;3600000
2023-8-12;21:43:42;cq;20201110;3493.5;6;23090.4;21364.1;836.923;58.6217;0;142;547.187;4185.88;8;3646930;120;20;25;60;1;3600000
2023-8-12;21:43:44;cq;20201107;333.5;0;753.263;471.468;0;0;0;18;140.657;0;2;3639978;120;20;25;60;1;3600000
2023-8-12;21:43:48;cq;20201113;3670.5;0;23933.4;22632.1;697.7;54.14;0;144;1394.02;3159.68;8;3650426;120;20;25;60;1;3600000
2023-8-12;21:43:48;cq;20201029;3946.5;0;25863.7;24005.2;605.601;57.1049;0;150;369.099;5745.77;8;3652988;120;20;25;60;1;3600000
2023-8-12;21:43:49;cq;20201116;2939.5;0;22475.7;20796.3;645.484;58.5383;0;137;1139.7;2706.13;7;3654432;120;20;25;60;1;3600000
2023-8-12;21:43:51;cq;20201104;3953.5;0;25141.2;23565.7;1085.16;58.495;0;148;676.282;3281.76;8;3656124;120;20;25;60;1;3600000
2023-8-12;21:43:52;cq;20201102;3078.5;0;24297.2;23327.9;228.668;41.2367;0;131;640.065;3073.96;8;3641592;120;20;25;60;1;3600000
2023-8-12;21:43:57;cq;20201031;375;0;1016.51;704.028;0;0;0;15;213.314;237.84;2;3662996;120;20;25;60;1;3600000
2023-8-12;21:43:58;cq;20201031;375;0;1016.51;704.028;0;0;0;15;234.613;168.945;2;3606315;120;20;25;60;1;3600000
2023-8-12;21:44:3;cq;20201118;3541;;23465.8;21905.4;546.983;59.2393;0;139;190.069;2881.63;8;3611118;120;20;25;60;1;3600000
2023-8-12;21:44:5;cq;20201106;3350.5;0;21755;20452.5;1082.2;53.2401;;141;1623.68;2488.85;8;3670337;120;20;25;60;1;3600000
2023-8-12;21:44:8;cq;20201126;2939.5;31.5;22571.1;21376.8;1268.78;59.8814;0;133;955.724;2005.33;7;3657497;120;20;25;60;1;3600000
2023-8-12;21:44:13;cq;20201111;3437.5;0;24636.7;23023.4;277.116;26.48;0;143;1241.2;4045.85;8;3674964;120;20;25;60;1;3600000
2023-8-12;21:44:15;cq;20201116;2939.5;0;22125.4;20392;502.426;53.7;0;137;1085.96;2979.51;7;3664995;120;20;25;60;1;3600000
2023-8-12;21:44:18;cq;20201111;3437.5;0;24835.7;23195.6;193.888;41.185;0;143;1541.75;4405.61;8;3626547;120;20;25;60;1;3600000
2023-8-12;21:44:20;cq;20201014;3471;;23286.9;22182.3;429.309;31.7867;0;137;235.933;4546.28;8;3628691;120;20;25;60;1;3600000
2023-8-12;21:44:38;cq;20201128;776;0;2338.71;1732.36;0;0;0;29;770.778;747.747;3;3688431;120;20;25;60;1;3600000
2023-8-12;21:44:42;cq;20201113;3670.5;0;25833.5;24351.6;758.236;59.0217;0;144;387.685;3820.67;8;3649979;120;20;25;60;1;3600000
2023-8-12;21:44:46;cq;20201030;3513;0;20846;19139.2;555.96;55.6983;0;148;2151.87;3001.7;8;3654298;120;20;25;60;1;3600000
2023-8-12;21:44:53;cq;20201002;2893.5;0;19055.1;17731;322.329;59.2436;0;130;1192.57;2147.07;8;3703059;120;20;25;60;1;3600000
2023-8-12;21:44:54;cq;20201104;3937;16.5;24973.8;23515.3;949.468;59.7759;0;148;1098.43;3661.95;8;3621379;120;20;25;60;1;3600000
2023-8-12;21:44:57;cq;20201009;3229;0;19469;17955.9;364.062;56.0117;0;128;1091.75;4746.04;8;3706244;120;20;25;60;1;3600000
2023-8-12;21:44:58;cq;20201110;3499.5;0;23728.7;22072.3;961.896;59.4817;0;142;737.322;3997.34;8;3665806;120;20;25;60;1;3600000
2023-8-12;21:45:4;cq;20201112;3684.5;0;22846.6;21375;151.919;30.1183;0;142;898.951;3854.6;8;3637741;120;20;25;60;1;3600000
2023-8-12;21:45:7;cq;20201006;3739.5;0;24604.1;23024.6;487.156;45.2917;0;137;972.782;5005.25;8;3643902;120;20;25;60;1;3600000
2023-8-12;21:45:12;cq;20201024;937.5;0;4216.13;3914.41;;0;0;35;234.516;1405.43;3;3722711;120;20;25;60;1;3600000
2023-8-12;21:45:25;cq;20201120;3401.5;0;24006.5;22040;1083.21;55.4383;0;140;708.436;3134.42;8;3693732;120;20;25;60;1;3600000
2023-8-12;21:45:42;cq;20201106;3350.5;0;21794.9;20432.7;1393.22;54.4945;0;141;1428.36;3057.21;8;3751881;120;20;25;60;1;3600000
2023-8-12;21:45:44;cq;20201029;3946.5;0;24834;22943.9;455.179;57.1049;0;150;1171.56;4606.33;8;3680376;120;20;25;60;1;3600000
2023-8-12;21:46:19;cq;20201124;2685.5;0;17749.5;15985.9;559.471;52.2367;0;128;1036.39;2629.99;8;3788777;120;20;25;60;1;3600000
2023-8-12;21:46:34;cq;20201024;937.5;0;4142.56;3829.42;0;0;0;35;147.036;1686.21;3;3764407;120;20;25;60;1;3600000
